,drug_1,drug_2,cell,label
77,11626560,439525,ACH-000681,1
78,9854073,6194,ACH-000617,0
79,60198,5352062,ACH-000288,1
80,123631,32874,ACH-000849,1
81,439525,3950,ACH-000148,1
82,241902,60699,ACH-000966,0
83,208908,148121,ACH-000148,1
84,11626560,68740,ACH-000147,1
85,2567,46926350,ACH-000651,0
86,5746,46926350,ACH-002179,1
87,452548,457193,ACH-000551,1
88,444795,3657,ACH-000696,0
89,400633,36314,ACH-000849,0
90,5743,9826528,ACH-000971,0
91,4842,5426,ACH-000147,0
92,5799,6445540,ACH-000288,0
93,60198,452548,ACH-000579,1
94,5743,5288382,ACH-001374,1
95,3367,208908,ACH-000861,0
96,24776445,667490,ACH-002172,0
97,2723601,5746,ACH-000425,0
98,5035,5311,ACH-000681,0
99,2187,32874,ACH-000979,1
100,24776445,5394,ACH-000148,1
101,3902,2567,ACH-000148,0
102,5311497,9826528,ACH-000573,0
103,6450551,4842,ACH-000148,0
104,3385,104741,ACH-000969,0
105,644241,104741,ACH-000655,0
106,3657,60699,ACH-002159,1
107,5329102,5746,ACH-001208,0
108,6450551,11626560,ACH-000343,0
109,5352062,32874,ACH-000551,0
110,41744,32874,ACH-000273,0
111,452548,60699,ACH-000655,0
112,5311497,5329102,ACH-000788,0
113,4212,5388992,ACH-002159,1
114,2907,2141,ACH-001151,1
115,5746,5311,ACH-000657,1
116,36462,24748204,ACH-000322,0
117,5311,24958200,ACH-000035,0
118,11683,32874,ACH-000817,1
119,9826528,11960529,ACH-000028,0
120,3085106,60699,ACH-000463,0
121,36462,24958200,ACH-000115,1
122,5388992,60699,ACH-001738,1
123,6450551,216326,ACH-000966,0
124,24776445,41744,ACH-000730,1
125,6194,41744,ACH-000969,0
126,3062316,16886,ACH-000376,0
127,5394,54608520,ACH-000655,0
128,3085106,68740,ACH-002195,0
129,60198,2141,ACH-000376,0
130,208908,41744,ACH-000979,0
131,24776445,11626560,ACH-000997,0
132,457193,241902,ACH-000825,1
133,2567,5311,ACH-000463,1
134,132971,5329102,ACH-001198,0
135,6450551,60198,ACH-000617,0
136,3385,3657,ACH-000019,1
137,11683,40926,ACH-002195,0
138,444795,2567,ACH-001208,0
139,36314,54608520,ACH-000750,0
140,60198,5311,ACH-000750,0
141,132971,216239,ACH-000750,0
142,123631,439525,ACH-000428,1
143,5035,60699,ACH-002199,0
144,24776445,3657,ACH-000971,0
145,5311,2141,ACH-001198,0
146,5352062,2478,ACH-000681,0
147,5311497,24964624,ACH-000788,0
148,4212,444795,ACH-000651,0
149,11626560,457193,ACH-001151,1
150,24776445,6194,ACH-000617,0
151,3385,3367,ACH-000817,0
152,2123,5329102,ACH-000655,1
153,5799,3657,ACH-000969,0
154,5311497,176870,ACH-000657,1
155,3657,216239,ACH-000966,0
156,163659,41744,ACH-000811,1
157,2567,5311,ACH-001418,1
158,6194,40926,ACH-000706,0
159,132971,9854073,ACH-001127,0
160,24776445,452548,ACH-000655,0
161,2567,4211,ACH-000817,1
162,439525,36314,ACH-002199,0
163,216326,16886,ACH-000681,0
164,60198,54608520,ACH-000147,0
165,5311,237,ACH-000849,0
166,9826528,46926350,ACH-001374,1
167,2723601,4842,ACH-000811,0
168,24856436,208908,ACH-000757,1
169,237,2907,ACH-002159,0
170,241902,104741,ACH-000825,1
171,6252,5311,ACH-002172,1
172,163659,32874,ACH-000969,1
173,132971,3062316,ACH-000966,1
174,163659,16886,ACH-000551,0
175,9806229,11978790,ACH-000424,1
176,515328,446378,ACH-000424,1
177,176870,387447,ACH-000035,0
178,3385,6445540,ACH-000552,0
179,2567,5360373,ACH-000696,0
180,4212,163659,ACH-001151,1
181,24776445,40926,ACH-000969,0
182,36314,5799,ACH-002172,0
183,2187,6445540,ACH-001081,1
184,5311,3062316,ACH-000757,0
185,6450551,241902,ACH-000617,0
186,5746,46926350,ACH-000421,1
187,3085106,400633,ACH-000376,0
188,3902,5426,ACH-000861,1
189,216326,68740,ACH-001208,0
190,36462,11977753,ACH-000322,1
191,132971,3062316,ACH-000971,0
192,6194,2187,ACH-000504,0
193,216326,5746,ACH-001081,0
194,5743,24748204,ACH-001061,1
195,2662,4842,ACH-000148,0
196,5743,11960529,ACH-000971,0
197,3062316,5329102,ACH-000425,1
198,132971,5329102,ACH-000288,1
199,123631,3902,ACH-000861,0
200,5352062,3657,ACH-001127,0
201,3081361,2123,ACH-000504,0
202,24958200,46926350,ACH-000424,1
203,2723601,60699,ACH-001039,0
204,176870,9826528,ACH-000311,1
205,3385,667490,ACH-000861,0
206,216326,452548,ACH-000979,0
207,6194,5329102,ACH-000849,0
208,387447,11960529,ACH-000665,0
209,3367,5394,ACH-000655,0
210,3385,2907,ACH-000730,0
211,5329102,32874,ACH-000477,0
212,1546,400633,ACH-000148,0
213,457193,148121,ACH-001081,0
214,11683,237,ACH-000750,0
215,4212,400633,ACH-000046,0
216,5799,3085106,ACH-000696,0
217,2567,36314,ACH-000768,0
218,439525,3950,ACH-000019,0
219,1546,36314,ACH-000552,0
220,5388992,54608520,ACH-000849,1
221,123631,60699,ACH-000617,0
222,11626560,4211,ACH-000997,1
223,4842,2907,ACH-000147,0
224,3081361,163659,ACH-000477,1
225,5311,237,ACH-000428,1
226,5388992,6445540,ACH-000463,0
227,9854073,5311,ACH-000504,0
228,132971,4842,ACH-000651,0
229,5035,3950,ACH-000655,1
230,60198,3062316,ACH-000750,0
231,11626560,5394,ACH-000571,1
232,2567,9826528,ACH-000665,0
233,1546,2907,ACH-000969,0
234,3385,2662,ACH-000504,0
235,6194,1546,ACH-000706,0
236,3950,41744,ACH-001151,0
237,60198,237,ACH-000090,1
238,3950,104741,ACH-000825,0
239,6450551,3385,ACH-000696,1
240,5746,6445540,ACH-000811,0
241,2723601,11626560,ACH-001738,0
242,216326,6194,ACH-002172,0
243,36462,176870,ACH-000147,1
244,216326,3657,ACH-000655,0
245,208908,40926,ACH-000090,0
246,5329102,46239015,ACH-000219,1
247,60198,3062316,ACH-000651,0
248,2723601,1546,ACH-000696,0
249,2662,400633,ACH-000148,0
250,72435,16654980,ACH-000424,1
251,3081361,5453,ACH-002199,0
252,6194,2662,ACH-000425,0
253,452548,3902,ACH-000147,0
254,444795,163659,ACH-000551,1
255,36314,4211,ACH-000696,0
256,132971,36314,ACH-002159,1
257,3902,644241,ACH-000861,1
258,2567,216239,ACH-000655,0
259,163659,667490,ACH-001039,0
260,5311497,11960529,ACH-000322,0
261,457193,32874,ACH-000817,1
262,9854073,104741,ACH-000552,1
263,444795,667490,ACH-000288,0
264,41744,60699,ACH-000997,0
265,132971,5426,ACH-000825,1
266,24958200,176870,ACH-000900,0
267,11626560,6194,ACH-000367,0
268,5388992,5394,ACH-000046,1
269,9854073,439525,ACH-000706,0
270,439525,6252,ACH-000555,0
271,2567,148121,ACH-000463,0
272,5311,4842,ACH-000463,1
273,216326,11626560,ACH-000555,0
274,123631,163659,ACH-000861,1
275,60198,5311,ACH-000288,1
276,6194,6445540,ACH-001198,1
277,3902,5453,ACH-001151,1
278,5329102,11520894,ACH-000900,1
279,5311,5799,ACH-002159,1
280,216326,3385,ACH-001208,1
281,439525,3902,ACH-000849,0
282,3385,6445540,ACH-000730,0
283,10366136,6917864,ACH-000424,0
284,3385,41744,ACH-000463,0
285,3385,3367,ACH-002159,1
286,2123,36314,ACH-000750,0
287,5329102,41744,ACH-000817,1
288,36314,5352062,ACH-000555,0
289,132971,5035,ACH-001039,1
290,5388992,32874,ACH-000979,1
291,24748204,46926350,ACH-000651,0
292,24776445,6252,ACH-000997,0
293,457193,41744,ACH-000817,1
294,123631,2187,ACH-000696,0
295,60198,16886,ACH-002172,1
296,2567,104741,ACH-002195,0
297,5799,11683,ACH-000969,0
298,11626560,5360373,ACH-000651,0
299,439525,41744,ACH-000273,0
300,6194,3367,ACH-000343,0
301,123631,208908,ACH-002199,0
302,132971,148121,ACH-000148,0
303,3062316,11520894,ACH-000291,1
304,452548,16886,ACH-001151,0
305,3385,644241,ACH-000147,0
306,5035,40926,ACH-000696,1
307,123631,68740,ACH-000273,0
308,2662,208908,ACH-000861,0
309,5352062,237,ACH-000090,0
310,3367,2478,ACH-001039,0
311,60198,11626560,ACH-000504,0
312,24856436,208908,ACH-000425,1
313,24978538,6918837,ACH-000424,1
314,24776445,2723601,ACH-000273,1
315,2567,5311,ACH-000810,1
316,24964624,11977753,ACH-000147,1
317,5035,24776445,ACH-000367,0
318,452548,40926,ACH-000463,0
319,132971,3062316,ACH-000811,1
320,216326,2567,ACH-000617,0
321,216326,2662,ACH-000969,0
322,6194,1546,ACH-000811,0
323,457193,444795,ACH-000615,1
324,387447,216239,ACH-000028,0
325,3950,148121,ACH-001208,0
326,3367,241902,ACH-001151,0
327,11683,457193,ACH-001208,1
328,123631,2907,ACH-000579,0
329,5360373,6445540,ACH-000979,0
330,3385,457193,ACH-000463,0
331,2723601,5360373,ACH-000696,0
332,40926,6445540,ACH-000147,1
333,457193,387447,ACH-000811,0
334,54608520,2478,ACH-000425,0
335,36314,5311,ACH-000367,0
336,3385,5352062,ACH-001190,0
337,5311497,11977753,ACH-000311,1
338,5394,3062316,ACH-000395,0
339,6450551,5352062,ACH-000147,0
340,13342,24856436,ACH-000322,1
341,5035,216239,ACH-000551,1
342,6194,5426,ACH-000425,1
343,46907787,5351307,ACH-000424,1
344,9854073,36314,ACH-000971,1
345,2723601,163659,ACH-001081,0
346,24776445,5426,ACH-001190,1
347,5360373,216239,ACH-000730,0
348,9854073,6445540,ACH-000425,0
349,2123,5311,ACH-000750,0
350,5388992,1546,ACH-000463,0
351,11626560,3085106,ACH-000425,1
352,6450551,132971,ACH-002199,0
353,6450551,5426,ACH-001039,1
354,2567,40926,ACH-000817,1
355,41744,2478,ACH-002195,0
356,163659,148121,ACH-000849,0
357,3902,457193,ACH-000681,0
358,2723601,2662,ACH-000148,0
359,216326,439525,ACH-001738,0
360,32874,452548,ACH-002159,0
361,439525,444795,ACH-001081,0
362,216326,5746,ACH-001208,1
363,5799,148121,ACH-000552,1
364,24776445,163659,ACH-000504,1
365,216326,3385,ACH-000433,1
366,4212,387447,ACH-000768,0
367,13342,11960529,ACH-001374,0
368,3062316,60699,ACH-002199,0
369,60699,6445540,ACH-000750,0
370,163659,104741,ACH-000696,0
371,5799,2123,ACH-000997,1
372,5746,24748204,ACH-001374,1
373,41744,104741,ACH-000861,0
374,132971,5394,ACH-000825,0
375,163659,32874,ACH-000615,1
376,5394,176870,ACH-000900,0
377,24964624,11520894,ACH-000035,1
378,5388992,6445562,ACH-000754,0
379,5388992,1546,ACH-000825,0
380,5329102,176870,ACH-000788,1
381,1546,40926,ACH-002159,0
382,439525,457193,ACH-002195,1
383,11977753,216239,ACH-000788,1
384,208908,40926,ACH-000555,0
385,3062316,2187,ACH-002199,0
386,2723601,457193,ACH-000969,0
387,2723601,241902,ACH-000900,0
388,11626560,2723601,ACH-000811,1
389,3081361,9854073,ACH-000681,1
390,132971,3902,ACH-002159,1
391,6445562,11640390,ACH-000424,1
392,11626560,6252,ACH-002172,0
393,11626560,2141,ACH-002195,0
394,3081361,5453,ACH-000046,0
395,5388992,3367,ACH-000750,0
396,2723601,32874,ACH-002172,0
397,241902,5311,ACH-000433,0
398,5311,2907,ACH-000730,0
399,132971,36314,ACH-000552,1
400,11626560,241902,ACH-000555,1
401,6450551,400633,ACH-000997,0
402,41744,5746,ACH-002159,0
403,24856436,24748204,ACH-000906,1
404,60198,3902,ACH-000966,0
405,6194,4842,ACH-001127,1
406,216326,387447,ACH-000367,1
407,132971,148121,ACH-000651,0
408,24776445,667490,ACH-001081,0
409,60198,16886,ACH-001039,1
410,2123,5453,ACH-000376,0
411,3081361,40926,ACH-001738,0
412,1546,60699,ACH-000651,0
413,11626560,457193,ACH-000551,1
414,11683,2187,ACH-000428,0
415,11683,2723601,ACH-001151,0
416,3385,68740,ACH-002199,1
417,3657,32874,ACH-000651,0
418,6194,387447,ACH-000768,0
419,3062316,237,ACH-000825,0
420,5394,5311,ACH-000750,0
421,2907,6445540,ACH-000615,1
422,439525,54608520,ACH-000849,0
423,11683,5311,ACH-000433,0
424,457193,2478,ACH-000552,0
425,3902,237,ACH-000900,0
426,5311,104741,ACH-001151,1
427,3085106,40926,ACH-002195,0
428,5394,216239,ACH-000376,0
429,2478,2907,ACH-000750,0
430,60198,5394,ACH-000433,0
431,11683,54608520,ACH-000617,0
432,5035,4211,ACH-000768,1
433,216239,5746,ACH-001081,0
434,5035,6445540,ACH-000971,0
435,5453,3367,ACH-002172,0
436,132971,452548,ACH-000615,0
437,32874,387447,ACH-000617,0
438,3085106,3385,ACH-000477,1
439,439525,3062316,ACH-000849,1
440,6450551,2478,ACH-000551,0
441,24958200,11520894,ACH-000713,0
442,3085106,667490,ACH-000551,0
443,3367,68740,ACH-001081,0
444,241902,2141,ACH-000463,1
445,5329102,387447,ACH-000090,0
446,644241,4211,ACH-002159,0
447,24776445,3062316,ACH-000552,1
448,5746,5394,ACH-000322,0
449,32874,32874,ACH-000825,0
450,5388992,5799,ACH-000090,0
451,3950,5746,ACH-000428,0
452,3085106,68740,ACH-000997,0
453,123631,667490,ACH-000579,0
454,60198,6445540,ACH-000090,0
455,5035,2723601,ACH-000706,0
456,132971,32874,ACH-001208,0
457,11626560,68740,ACH-000148,1
458,1546,5799,ACH-001208,0
459,3062316,148121,ACH-001208,0
460,24958200,387447,ACH-000950,0
461,5351307,24958200,ACH-000424,1
462,132971,2567,ACH-000966,0
463,3950,5746,ACH-000425,0
464,216239,5426,ACH-000579,1
465,3385,216239,ACH-000768,0
466,5329102,208908,ACH-001418,1
467,24776445,60699,ACH-001081,0
468,3085106,1546,ACH-000900,0
469,3081361,123631,ACH-000730,1
470,3081361,3085106,ACH-000706,1
471,163659,400633,ACH-000817,0
472,9854073,241902,ACH-000997,0
473,6194,237,ACH-000971,1
474,667490,400633,ACH-000046,1
475,216326,104741,ACH-001190,0
476,132971,2567,ACH-000433,0
477,400633,4211,ACH-002195,1
478,9854073,4842,ACH-002199,0
479,2567,24964624,ACH-000311,0
480,5035,1546,ACH-000090,0
481,3367,32874,ACH-000706,0
482,439525,644241,ACH-000579,0
483,11683,40926,ACH-000849,0
484,4842,32874,ACH-000579,0
485,5311,2907,ACH-000046,0
486,457193,5746,ACH-001081,0
487,9854073,452548,ACH-000477,0
488,5329102,237,ACH-000555,0
489,24776445,163659,ACH-000681,1
490,439525,2723601,ACH-000019,0
491,4842,60699,ACH-001198,0
492,2567,176870,ACH-000395,0
493,9918559,148198,ACH-000424,0
494,5329102,208908,ACH-000906,1
495,24776445,4211,ACH-000615,1
496,41744,387447,ACH-001151,1
497,123631,2567,ACH-000551,0
498,5311497,208908,ACH-000665,1
499,4212,439525,ACH-001190,1
500,2123,5426,ACH-002199,1
501,5453,644241,ACH-000651,0
502,3085106,60699,ACH-000655,0
503,36314,2478,ACH-001208,0
504,2723601,1546,ACH-001151,0
505,5799,16886,ACH-002195,1
506,400633,40926,ACH-000730,0
507,2123,3902,ACH-000463,1
508,444795,40926,ACH-001127,0
509,32874,2478,ACH-000971,0
510,32874,2187,ACH-000811,0
511,6252,2907,ACH-000617,0
512,9854073,60198,ACH-002172,1
513,6194,32874,ACH-000425,1
514,6450551,3081361,ACH-002195,0
515,1546,387447,ACH-000750,0
516,3657,148121,ACH-000861,0
517,2567,46239015,ACH-000291,1
518,208908,3657,ACH-001198,0
519,123631,16886,ACH-000552,1
520,5360373,5426,ACH-001151,0
521,11626560,24776445,ACH-000579,1
522,24776445,1546,ACH-000966,0
523,132971,5426,ACH-000750,0
524,5743,5394,ACH-000311,0
525,5799,6194,ACH-000433,0
526,2567,5360373,ACH-001039,0
527,11683,148121,ACH-000046,0
528,6252,6445540,ACH-000019,0
529,4212,104741,ACH-000273,0
530,444795,60699,ACH-000273,1
531,9854073,24776445,ACH-001208,1
532,444795,36314,ACH-000696,1
533,457193,241902,ACH-000273,0
534,11626560,11683,ACH-000090,0
535,216326,2907,ACH-000861,0
536,5388992,104741,ACH-000696,1
537,3085106,457193,ACH-000273,0
538,3081361,3657,ACH-000617,0
539,24964624,11960529,ACH-001418,1
540,3385,2723601,ACH-000861,0
541,123631,2187,ACH-002199,0
542,46926350,6917864,ACH-000424,1
543,6450551,148121,ACH-002159,0
544,9854073,3367,ACH-000900,0
545,208908,2907,ACH-000750,0
546,5360373,241902,ACH-000343,1
547,444795,104741,ACH-001127,1
548,3085106,36314,ACH-000425,0
549,148121,6445540,ACH-001208,1
550,208908,60699,ACH-000433,0
551,132971,3950,ACH-000433,1
552,5743,5394,ACH-000035,0
553,54608520,387447,ACH-000655,0
554,13342,3062316,ACH-000219,0
555,3385,1546,ACH-000555,0
556,104741,32874,ACH-000343,1
557,2907,208908,ACH-000425,0
558,36314,5311,ACH-000811,1
559,216326,3062316,ACH-000147,0
560,5388992,5311,ACH-000425,0
561,387447,11520894,ACH-000097,1
562,41744,40926,ACH-000997,0
563,11520894,46239015,ACH-000219,1
564,5799,387447,ACH-000477,0
565,2723601,241902,ACH-000966,0
566,439525,667490,ACH-001081,0
567,3385,163659,ACH-000343,1
568,123631,2478,ACH-000979,1
569,3385,148121,ACH-001151,0
570,36314,54608520,ACH-000817,1
571,2723601,5360373,ACH-000288,0
572,5394,11960529,ACH-000322,1
573,5311,2907,ACH-001208,0
574,60198,3385,ACH-001190,0
575,3657,237,ACH-000617,0
576,1546,3657,ACH-001127,0
577,5352062,32874,ACH-000971,0
578,444795,5360373,ACH-000428,0
579,216326,41744,ACH-000861,0
580,444795,5746,ACH-000343,0
581,3367,2567,ACH-001198,0
582,3385,5394,ACH-000425,0
583,3062316,5360373,ACH-000477,0
584,6194,3657,ACH-000750,0
585,5394,11520894,ACH-000665,1
586,2567,148121,ACH-000288,0
587,6252,16886,ACH-000681,1
588,5035,5311,ACH-000147,0
589,41744,387447,ACH-001039,0
590,5311,5329102,ACH-000477,0
591,241902,5311,ACH-000849,0
592,6194,1546,ACH-000861,0
593,123631,5352062,ACH-000966,1
594,36314,667490,ACH-001198,0
595,6450551,5360373,ACH-001198,0
596,36314,5799,ACH-000367,0
597,3385,5453,ACH-000900,0
598,439525,241902,ACH-001198,0
599,444795,2907,ACH-001208,0
600,452548,457193,ACH-001198,1
601,3385,1546,ACH-001127,1
602,5799,2478,ACH-000148,0
603,3081361,163659,ACH-000997,0
604,176870,11960529,ACH-000028,0
605,5388992,4211,ACH-000861,0
606,216326,457193,ACH-000811,1
607,3902,68740,ACH-000288,0
608,2662,5746,ACH-000651,0
609,237,6445540,ACH-000730,1
610,11683,16886,ACH-000273,0
611,6450551,6194,ACH-000900,1
612,6252,2478,ACH-000555,0
613,5352062,2187,ACH-000997,1
614,2567,216239,ACH-000696,0
615,13342,11598628,ACH-000052,1
616,452548,11626560,ACH-000811,0
617,2123,2723601,ACH-000555,0
618,5035,4211,ACH-001151,0
619,2723601,3902,ACH-000090,0
620,452548,237,ACH-000551,1
621,4212,5394,ACH-000651,0
622,5329102,24958200,ACH-000348,1
623,3062316,216239,ACH-000019,0
624,9854073,667490,ACH-000147,0
625,444795,216239,ACH-000551,1
626,452548,216239,ACH-000148,0
627,40926,16886,ACH-000343,0
628,60198,5453,ACH-000463,0
629,2567,5394,ACH-000979,0
630,3950,387447,ACH-000966,1
631,6450551,2723601,ACH-000433,0
632,2723601,5453,ACH-002159,0
633,5453,148121,ACH-000651,0
634,3950,2723601,ACH-000273,0
635,36314,387447,ACH-000750,0
636,60198,60699,ACH-000768,0
637,3385,5288382,ACH-000573,0
638,3950,444795,ACH-001208,0
639,36314,5746,ACH-000730,0
640,24776445,457193,ACH-000615,1
641,11683,11626560,ACH-000552,0
642,3062316,104741,ACH-000750,1
643,3062316,54608520,ACH-000343,0
644,3081361,439525,ACH-000706,1
645,16886,32874,ACH-000966,0
646,6445562,46926350,ACH-000424,1
647,3385,6252,ACH-000615,1
648,36314,5394,ACH-000571,1
649,3385,2478,ACH-000428,0
650,439525,68740,ACH-000730,0
651,3081361,68740,ACH-001190,1
652,237,40926,ACH-002159,0
653,6194,1546,ACH-000147,0
654,2567,5329102,ACH-001738,0
655,3950,237,ACH-000425,0
656,11683,5453,ACH-001190,0
657,36314,32874,ACH-000148,0
658,11683,4211,ACH-000273,0
659,5035,3081361,ACH-000617,0
660,6450551,5360373,ACH-000696,0
661,2187,387447,ACH-000147,1
662,3950,400633,ACH-000273,0
663,5352062,208908,ACH-000811,0
664,9854073,32874,ACH-001738,0
665,54608520,5746,ACH-000148,0
666,4212,3085106,ACH-001190,1
667,5746,11520894,ACH-000425,1
668,5311,16886,ACH-002199,0
669,2187,5352062,ACH-000706,0
670,400633,5360373,ACH-000615,1
671,439525,452548,ACH-000273,1
672,2723601,208908,ACH-000696,0
673,4842,5746,ACH-002172,0
674,4842,40926,ACH-000615,0
675,5311,11977753,ACH-001061,1
676,6450551,2478,ACH-002199,0
677,11683,208908,ACH-000655,1
678,68740,2187,ACH-000979,0
679,644241,5360373,ACH-000433,0
680,5799,2478,ACH-000900,0
681,452548,216239,ACH-000768,0
682,24776445,1546,ACH-000811,0
683,11626560,104741,ACH-000579,1
684,123631,457193,ACH-000019,1
685,3081361,163659,ACH-002195,1
686,1546,2141,ACH-000046,0
687,457193,667490,ACH-000148,0
688,6450551,237,ACH-000046,0
689,60198,439525,ACH-000979,1
690,644241,5360373,ACH-000696,0
691,68740,148121,ACH-000273,0
692,32874,3950,ACH-000681,1
693,457193,5426,ACH-000997,0
694,5311,5329102,ACH-000757,0
695,123631,2567,ACH-001127,1
696,2478,5426,ACH-000090,0
697,3081361,11683,ACH-000433,0
698,2907,60699,ACH-001198,0
699,452548,60699,ACH-000463,0
700,60198,5360373,ACH-000463,1
701,5311497,5329102,ACH-000425,0
702,132971,237,ACH-000615,1
703,5329102,11977753,ACH-000421,1
704,1546,5329102,ACH-000966,1
705,2907,5394,ACH-000657,1
706,11683,5426,ACH-000433,1
707,24776445,60699,ACH-001208,0
708,2723601,5360373,ACH-001208,0
709,439525,41744,ACH-001198,0
710,5035,5360373,ACH-000706,0
711,4212,11683,ACH-000706,1
712,457193,36314,ACH-002159,0
713,3385,16886,ACH-000376,0
714,6450551,216239,ACH-000090,0
715,5799,6445540,ACH-000428,0
716,457193,36314,ACH-000046,0
717,5453,2141,ACH-000428,0
718,6450551,216239,ACH-001081,0
719,24958200,5288382,ACH-000115,1
720,387447,11977753,ACH-001418,1
721,2662,387447,ACH-000971,0
722,3950,40926,ACH-000768,0
723,5394,40926,ACH-000090,0
724,5746,11960529,ACH-001418,0
725,6450551,163659,ACH-001127,1
726,13342,387447,ACH-000573,1
727,3902,216239,ACH-000147,0
728,3081361,163659,ACH-000504,1
729,5388992,68740,ACH-000288,0
730,3385,41744,ACH-000477,1
731,3657,400633,ACH-000367,0
732,41744,2141,ACH-000288,0
733,5311,5288382,ACH-000950,0
734,11626560,5311,ACH-000046,0
735,11626560,6252,ACH-001151,1
736,400633,40926,ACH-002159,0
737,1546,237,ACH-002199,0
738,11626560,2478,ACH-000555,0
739,24964624,216239,ACH-000115,1
740,24776445,5329102,ACH-000655,1
741,24776445,667490,ACH-001127,0
742,132971,6194,ACH-000433,1
743,208908,60699,ACH-002195,0
744,24776445,3902,ACH-000969,0
745,439525,387447,ACH-000579,1
746,36314,176870,ACH-000900,0
747,104741,5746,ACH-000288,0
748,24958200,11520894,ACH-001374,0
749,237,5746,ACH-000367,0
750,3085106,3367,ACH-000681,0
751,667490,6445540,ACH-000750,0
752,41744,667490,ACH-000555,1
753,104741,4842,ACH-000273,0
754,5311,208908,ACH-002195,0
755,5311,5360373,ACH-000900,1
756,60198,667490,ACH-000750,1
757,452548,667490,ACH-000730,0
758,5453,104741,ACH-000555,0
759,2907,24964624,ACH-000943,1
760,5311,176870,ACH-001374,1
761,5453,2141,ACH-000477,0
762,11626560,3367,ACH-000433,0
763,6194,5388992,ACH-000997,1
764,123631,2662,ACH-000651,0
765,5453,5426,ACH-000655,0
766,3950,36314,ACH-000696,0
767,4211,5426,ACH-000817,1
768,3950,3367,ACH-000579,0
769,216326,32874,ACH-000273,0
770,3081361,3385,ACH-000551,0
771,3081361,1546,ACH-001208,0
772,5352062,54608520,ACH-000504,0
773,60198,2478,ACH-000817,1
774,11683,2187,ACH-000811,0
775,5388992,5329102,ACH-002199,1
776,11683,2141,ACH-001198,1
777,60198,4842,ACH-000750,0
778,176870,11977753,ACH-001374,1
779,4212,68740,ACH-000273,0
780,5311,5288382,ACH-001418,1
781,24776445,6445540,ACH-000768,1
782,11626560,237,ACH-000750,0
783,667490,32874,ACH-000651,0
784,5329102,216239,ACH-000463,1
785,24776445,667490,ACH-000273,0
786,54608520,16886,ACH-000861,1
787,3385,5288382,ACH-000657,1
788,123631,5388992,ACH-000768,1
789,208908,3657,ACH-000046,0
790,132971,2567,ACH-001738,0
791,5799,3085106,ACH-002159,0
792,40926,32874,ACH-001198,0
793,5388992,387447,ACH-000651,0
794,6194,2187,ACH-000706,0
795,5311,2187,ACH-000681,1
796,208908,2141,ACH-000376,1
