,drug_1,drug_2,cell,label
56,3902,2478,ACH-000750,1
57,644241,1805,ACH-000433,0
58,216326,2733525,ACH-001081,1
59,2187,2578,ACH-000504,0
60,3081361,387447,ACH-002195,0
61,42611257,2708,ACH-001039,1
62,132971,248862,ACH-000969,0
63,5035,2567,ACH-002195,1
64,4212,237,ACH-000551,1
65,5352062,1805,ACH-000811,0
66,42611257,439525,ACH-001198,1
67,60198,5453,ACH-000811,0
68,42611257,444795,ACH-000750,1
69,3062316,11520894,ACH-002179,1
70,24856436,5288382,ACH-001061,1
71,60198,54600319,ACH-000551,0
72,5388992,3657,ACH-000504,0
73,3081361,6194,ACH-001738,0
74,36314,2478,ACH-002199,0
75,5453,5311,ACH-000615,0
76,5360373,41744,ACH-000579,1
77,644241,237,ACH-000552,0
78,5799,126941,ACH-000552,0
79,2723601,667490,ACH-000273,0
80,3081361,57469,ACH-000367,0
81,2733525,16886,ACH-001208,0
82,1805,68740,ACH-000425,1
83,41744,387447,ACH-000615,1
84,2723601,5360373,ACH-000817,1
85,5311,3690,ACH-000696,1
86,163659,148121,ACH-000147,1
87,5291,5799,ACH-000979,0
88,439525,2733525,ACH-000555,0
89,2708,2478,ACH-000148,0
90,2708,41744,ACH-000273,0
91,2723601,4114,ACH-000504,0
92,36314,46926350,ACH-000348,1
93,2567,148121,ACH-002199,0
94,5311,68740,ACH-002199,0
95,457193,444795,ACH-000696,0
96,5799,439525,ACH-000376,1
97,5311,5360373,ACH-001127,1
98,2708,208908,ACH-000046,0
99,2662,2567,ACH-000651,0
100,5394,216239,ACH-000657,1
101,60198,208908,ACH-000428,0
102,36314,4114,ACH-000615,0
103,2907,387447,ACH-001418,0
104,3062316,57469,ACH-000817,0
105,54600319,41744,ACH-000425,1
106,24856436,24958200,ACH-000291,0
107,132971,5394,ACH-000433,0
108,5394,5360373,ACH-001208,0
109,444795,60699,ACH-000615,0
110,4212,444795,ACH-000376,0
111,24964624,11520894,ACH-002179,1
112,2733525,5311,ACH-001198,0
113,2723601,36314,ACH-000971,0
114,4091,11960529,ACH-000035,0
115,3062316,216239,ACH-000097,1
116,42611257,439525,ACH-000579,1
117,5388992,5394,ACH-000966,1
118,4091,24748204,ACH-000552,1
119,5329102,3657,ACH-000551,0
120,11626560,148121,ACH-000579,0
121,216326,444795,ACH-000730,0
122,2708,444795,ACH-000147,0
123,5329102,3062316,ACH-000573,1
124,148121,446378,ACH-000424,0
125,5329102,46926350,ACH-000651,0
126,3085106,444795,ACH-000861,0
127,3081361,2708,ACH-001081,0
128,9854073,16886,ACH-000019,1
129,2723601,5311,ACH-000825,0
130,5799,60699,ACH-000046,1
131,2723601,1805,ACH-000900,0
132,3085106,354624,ACH-000148,0
133,452548,3085106,ACH-000376,1
134,6194,354624,ACH-000615,0
135,2907,46239015,ACH-000035,0
136,54600319,4114,ACH-000376,0
137,13342,24964624,ACH-000322,1
138,59691338,36314,ACH-000788,0
139,6194,57469,ACH-000681,1
140,5291,2187,ACH-000849,1
141,2662,2907,ACH-000046,0
142,36314,24964624,ACH-000552,1
143,123631,4212,ACH-000463,1
144,400633,57469,ACH-001208,0
145,123631,36314,ACH-002195,1
146,452548,36314,ACH-000681,0
147,5035,148121,ACH-002172,0
148,5311,5360373,ACH-000463,1
149,2723601,2578,ACH-000706,0
150,123631,5352062,ACH-000433,1
151,2567,11960529,ACH-000035,0
152,36314,5394,ACH-001418,0
153,123631,40926,ACH-000433,0
154,216239,148121,ACH-000463,0
155,3085106,2187,ACH-000750,0
156,5453,148121,ACH-002199,0
157,54608520,68740,ACH-000811,0
158,4091,9826528,ACH-000322,0
159,54600319,2141,ACH-000997,0
160,60198,208908,ACH-000750,1
161,6194,2578,ACH-000730,0
162,36314,667490,ACH-000817,0
163,126941,216239,ACH-000552,0
164,3081361,208908,ACH-001127,0
165,5453,6445540,ACH-001151,0
166,42611257,57469,ACH-000825,1
167,9854073,2187,ACH-001081,0
168,452548,237,ACH-000651,1
169,123631,163659,ACH-002199,1
170,42611257,216326,ACH-001198,0
171,4114,60699,ACH-000019,0
172,1805,54608520,ACH-000615,0
173,24958200,46926350,ACH-000757,0
174,3902,2567,ACH-000046,0
175,5311497,46926350,ACH-000463,1
176,439525,6445540,ACH-001039,0
177,132971,5311,ACH-000463,1
178,1805,667490,ACH-000825,0
179,5352062,41744,ACH-001127,1
180,208908,2907,ACH-000861,1
181,2907,60699,ACH-000706,0
182,126941,248862,ACH-000817,0
183,42611257,208908,ACH-000768,1
184,5388992,2567,ACH-000288,0
185,13342,5329102,ACH-000788,1
186,36314,11598628,ACH-000052,0
187,216326,5360373,ACH-000428,0
188,2567,5360373,ACH-000425,0
189,42611257,667490,ACH-000681,0
190,60198,42611257,ACH-000147,0
191,6194,2708,ACH-000966,1
192,4212,40926,ACH-001039,0
193,387447,216239,ACH-000651,1
194,2567,5360373,ACH-000768,0
195,5743,5288382,ACH-001061,0
196,2907,216453,ACH-002179,1
197,36314,104741,ACH-000768,1
198,5799,2907,ACH-000655,0
199,13342,46239015,ACH-000665,0
200,5311,5329102,ACH-000367,0
201,3085106,5453,ACH-000849,0
202,2708,237,ACH-002159,0
203,24776445,6194,ACH-000617,0
204,237,2578,ACH-000288,1
205,6194,3902,ACH-000730,0
206,59691338,46239015,ACH-000311,0
207,36314,387447,ACH-000657,1
208,439525,57469,ACH-000046,0
209,237,57469,ACH-000425,1
210,24776445,237,ACH-001208,1
211,5291,216239,ACH-000811,0
212,4091,208908,ACH-000810,0
213,444795,2141,ACH-000617,0
214,5799,2708,ACH-000979,0
215,237,3690,ACH-000825,0
216,132971,354624,ACH-000288,0
217,452548,5311,ACH-002199,1
218,6194,60699,ACH-000579,0
219,248862,3690,ACH-000148,0
220,132971,163659,ACH-000969,1
221,5329102,16886,ACH-001127,0
222,123631,68740,ACH-000681,0
223,16886,6445540,ACH-000504,0
224,11626560,60699,ACH-000376,0
225,354624,3690,ACH-000706,0
226,9854073,57469,ACH-000046,0
227,3657,644241,ACH-000579,0
228,208908,2141,ACH-000979,0
229,68740,2187,ACH-000433,0
230,5453,57469,ACH-000979,1
231,54600319,36314,ACH-000730,0
232,452548,148121,ACH-000019,0
233,5799,452548,ACH-000971,1
234,5311497,24964624,ACH-000115,0
235,176870,11960529,ACH-000900,0
236,11626560,24776445,ACH-000861,0
237,36314,46926350,ACH-000552,1
238,5291,3690,ACH-000861,0
239,2708,68740,ACH-000046,0
240,3902,237,ACH-000046,0
241,5453,5360373,ACH-000046,0
242,216239,60699,ACH-000971,0
243,54608520,387447,ACH-002172,0
244,3081361,4212,ACH-002172,1
245,41744,1805,ACH-000376,0
246,4212,3657,ACH-000046,1
247,4091,3062316,ACH-000657,1
248,5311,5329102,ACH-000757,0
249,104741,2187,ACH-000425,0
250,400633,354624,ACH-000273,0
251,9854073,123631,ACH-001198,1
252,6194,237,ACH-000849,0
253,11626560,5360373,ACH-000969,0
254,216239,46239015,ACH-000943,0
255,104741,2578,ACH-000552,1
256,3085106,11626560,ACH-001151,0
257,354624,3690,ACH-000750,0
258,2141,387447,ACH-001081,0
259,148121,237,ACH-000463,1
260,3081361,132971,ACH-000651,0
261,24856436,46239015,ACH-000900,1
262,68740,60699,ACH-000966,0
263,439525,3085106,ACH-001190,1
264,9854073,60198,ACH-000552,1
265,36314,16886,ACH-001081,0
266,60198,2141,ACH-000046,0
267,644241,40926,ACH-000367,1
268,36314,1805,ACH-002199,0
269,42611257,54608520,ACH-000966,1
270,2662,248862,ACH-002159,1
271,3085106,387447,ACH-002199,0
272,42611257,354624,ACH-000555,0
273,3081361,123631,ACH-000273,1
274,163659,354624,ACH-002172,0
275,237,6445540,ACH-000651,1
276,216326,667490,ACH-000817,0
277,9826528,11960529,ACH-000906,0
278,5311,68740,ACH-000817,0
279,24776445,3085106,ACH-000900,1
280,439525,3902,ACH-001190,0
281,2723601,5352062,ACH-000966,1
282,3085106,5388992,ACH-001190,0
283,2567,5394,ACH-001374,0
284,644241,2578,ACH-000148,0
285,5291,2141,ACH-000343,0
286,5388992,3062316,ACH-002199,1
287,123631,444795,ACH-000849,0
288,2723601,5394,ACH-000090,0
289,5311497,24958200,ACH-000421,0
290,5388992,36314,ACH-000046,0
291,216326,57469,ACH-000367,0
292,24958200,216239,ACH-000788,0
293,2662,5388992,ACH-000288,0
294,452548,104741,ACH-000555,0
295,4212,6194,ACH-000551,1
296,5311,176870,ACH-000665,1
297,132971,11626560,ACH-000768,1
298,54600319,41744,ACH-002195,1
299,3081361,216239,ACH-000811,0
300,3081361,5360373,ACH-000551,0
301,60198,11626560,ACH-000969,0
302,24776445,54608520,ACH-002159,0
303,5799,104741,ACH-000969,0
304,2723601,400633,ACH-002159,0
305,2708,457193,ACH-000555,0
306,24958200,387447,ACH-000811,0
307,644241,60699,ACH-001208,0
308,457193,2733525,ACH-000966,1
309,5394,24748204,ACH-000219,0
310,5743,176870,ACH-000322,0
311,457193,148121,ACH-000971,0
312,2708,2733525,ACH-000477,0
313,123631,57469,ACH-000367,0
314,3081361,148121,ACH-001127,0
315,2723601,667490,ACH-000706,1
316,123631,2187,ACH-000148,0
317,24856436,46239015,ACH-000463,1
318,6194,2708,ACH-000750,1
319,1805,5799,ACH-000552,1
320,6194,40926,ACH-000617,0
321,2907,46239015,ACH-000651,1
322,2567,5291,ACH-000555,0
323,1805,2187,ACH-000551,0
324,452548,5329102,ACH-002195,0
325,13342,11960529,ACH-000713,0
326,42611257,3690,ACH-000343,0
327,457193,644241,ACH-000681,1
328,2187,148121,ACH-000504,0
329,13342,11960529,ACH-000950,0
330,6917907,6917864,ACH-000424,1
331,36462,46239015,ACH-000943,1
332,3085106,1805,ACH-000147,0
333,36314,148121,ACH-001198,1
334,2567,208908,ACH-002172,0
335,11626560,24776445,ACH-000706,0
336,6194,2567,ACH-000428,0
337,60198,6445540,ACH-000579,0
338,439525,68740,ACH-000555,0
339,452548,216239,ACH-001151,0
340,216326,3657,ACH-000979,0
341,36314,57469,ACH-000997,0
342,60198,644241,ACH-000090,0
343,54600319,208908,ACH-000273,0
344,444795,3062316,ACH-000811,1
345,439525,68740,ACH-000551,0
346,24776445,36314,ACH-001081,1
347,216326,457193,ACH-001127,1
348,9854073,216326,ACH-000750,0
349,123631,457193,ACH-000425,1
350,452548,457193,ACH-000817,1
351,354624,36314,ACH-000463,0
352,41744,40926,ACH-001738,0
353,452548,457193,ACH-000551,1
354,24776445,5352062,ACH-000900,0
355,31703,3062316,ACH-000219,0
356,42611257,163659,ACH-001208,1
357,5352062,3657,ACH-001198,0
358,4091,5311,ACH-000950,0
359,2567,387447,ACH-000322,1
360,5743,24958200,ACH-001418,0
361,31703,24748204,ACH-000811,0
362,400633,1805,ACH-000811,0
363,5388992,60699,ACH-000477,0
364,36314,2478,ACH-000376,0
365,2723601,5394,ACH-000825,0
366,3085106,6194,ACH-000367,0
367,3062316,40926,ACH-000288,0
368,59691338,387447,ACH-001418,0
369,36314,208908,ACH-001418,1
370,2662,444795,ACH-001208,0
371,5311497,11520894,ACH-000950,1
372,216453,24748204,ACH-000028,0
373,11626560,5311,ACH-000425,0
374,3081361,667490,ACH-000273,0
375,216326,2567,ACH-000367,0
376,216453,387447,ACH-001418,0
377,208908,216239,ACH-002179,1
378,2567,2907,ACH-001039,0
379,2907,387447,ACH-002159,0
380,42611257,216326,ACH-000969,0
381,126941,667490,ACH-001738,0
382,132971,2723601,ACH-000046,0
383,36314,4114,ACH-000019,0
384,2733525,2478,ACH-000971,0
385,2662,208908,ACH-000552,0
386,6194,163659,ACH-001738,0
387,208908,24964624,ACH-000943,1
388,3657,6445540,ACH-000681,0
389,5311497,208908,ACH-000757,0
390,163659,216239,ACH-000273,0
391,216326,667490,ACH-002195,0
392,36314,46926350,ACH-000311,1
393,237,16886,ACH-000428,0
394,3902,216239,ACH-000425,0
395,5291,104741,ACH-000090,0
396,2567,644241,ACH-000696,0
397,3085106,11626560,ACH-000147,0
398,60198,126941,ACH-000969,0
399,68740,3657,ACH-001039,1
400,2662,400633,ACH-001208,0
401,439525,5352062,ACH-000367,1
402,216326,3062316,ACH-000428,0
403,400633,2478,ACH-000428,0
404,5799,439525,ACH-001039,1
405,5288382,216239,ACH-000311,1
406,4091,11960529,ACH-000788,1
407,132971,24776445,ACH-000343,0
408,4212,3657,ACH-000433,1
409,5388992,5291,ACH-000768,0
410,2723601,5291,ACH-000273,0
411,3690,40926,ACH-000046,0
412,457193,163659,ACH-000504,0
413,457193,5291,ACH-000969,1
414,36462,11960529,ACH-000463,0
415,60198,2141,ACH-000825,0
416,354624,5799,ACH-000433,0
417,54600319,68740,ACH-000811,0
418,11626560,400633,ACH-000555,0
419,452548,5394,ACH-001151,0
420,5288382,46239015,ACH-000665,1
421,36314,1805,ACH-000997,0
422,2723601,68740,ACH-000425,0
423,5799,2723601,ACH-002172,0
424,2723601,644241,ACH-002199,0
425,57469,2578,ACH-000615,0
426,667490,644241,ACH-000681,0
427,216239,237,ACH-002172,0
428,2708,5352062,ACH-000273,0
429,132971,439525,ACH-000433,1
430,2708,148121,ACH-000428,0
431,46944259,46926350,ACH-000424,1
432,123631,126941,ACH-001151,1
433,2723601,2567,ACH-000969,0
434,444795,667490,ACH-000148,1
435,60198,457193,ACH-000979,1
436,24776445,132971,ACH-000288,1
437,3081361,2723601,ACH-000288,0
438,60198,3062316,ACH-000019,0
439,41744,148121,ACH-000861,0
440,132971,452548,ACH-001190,0
441,6194,2187,ACH-000046,0
442,60198,457193,ACH-000428,1
443,1805,57469,ACH-001039,1
444,24748204,216239,ACH-000552,1
445,5352062,446378,ACH-000424,1
446,6194,667490,ACH-000969,0
447,148121,57469,ACH-000696,0
448,68740,60699,ACH-000969,0
449,5352062,60699,ACH-000730,1
450,5311,2578,ACH-000811,0
451,5329102,11960529,ACH-000573,1
452,9826528,46926350,ACH-000311,1
453,4212,40926,ACH-000979,0
454,59691338,216453,ACH-000900,1
455,11626560,387447,ACH-000825,0
456,36314,5288382,ACH-000950,1
457,3062316,60699,ACH-000825,0
458,248862,104741,ACH-000817,0
459,5311,5288382,ACH-000971,0
460,2733525,40926,ACH-000849,0
461,5311,2141,ACH-000817,0
462,72435,11598628,ACH-000052,1
463,57469,40926,ACH-000615,0
464,68740,148121,ACH-000552,1
465,3902,3657,ACH-000706,1
466,5388992,5352062,ACH-000730,0
467,216453,216239,ACH-002179,1
468,644241,104741,ACH-000148,1
469,60198,11626560,ACH-001198,0
470,54600319,54608520,ACH-000706,1
471,36462,5311,ACH-000322,1
472,439525,2662,ACH-000273,0
473,5352062,2141,ACH-001039,0
474,5453,2733525,ACH-000969,0
475,457193,5799,ACH-000696,0
476,5388992,5799,ACH-001198,0
477,11626560,237,ACH-000825,0
478,6194,2478,ACH-000971,1
479,24748204,216239,ACH-000900,1
480,248862,4114,ACH-000273,0
481,31703,24748204,ACH-000097,0
482,216326,400633,ACH-000615,0
483,104741,2478,ACH-000477,0
484,123631,4212,ACH-001039,1
485,2733525,2141,ACH-000552,0
486,2708,354624,ACH-000504,0
487,4114,2907,ACH-002199,0
488,457193,104741,ACH-000615,1
489,132971,5311,ACH-000046,0
490,3902,667490,ACH-000579,0
491,9854073,387447,ACH-000504,0
492,46926350,46239015,ACH-000097,0
493,4212,5352062,ACH-000966,1
494,132971,644241,ACH-000655,1
495,5352062,5311,ACH-001081,0
496,24958200,6442177,ACH-000424,1
497,400633,2578,ACH-000900,1
498,2733525,5291,ACH-000367,0
499,1805,60699,ACH-001151,0
500,2723601,5329102,ACH-000555,0
501,208908,46239015,ACH-000028,0
502,60198,11626560,ACH-000861,0
503,2907,11520894,ACH-000097,0
504,60198,667490,ACH-000971,0
505,42611257,452548,ACH-000811,0
506,9854073,126941,ACH-002195,0
507,9854073,3062316,ACH-000579,0
508,3690,60699,ACH-000651,0
509,5453,354624,ACH-000019,0
510,31703,208908,ACH-000950,1
511,11626560,667490,ACH-000971,0
512,216326,5394,ACH-001198,1
513,2708,3690,ACH-000825,0
514,123631,3657,ACH-000979,0
515,4091,387447,ACH-000757,0
516,5311,4114,ACH-000861,0
517,132971,9854073,ACH-001208,1
518,3657,2187,ACH-000849,0
519,5799,126941,ACH-000655,0
520,237,40926,ACH-000651,0
521,3902,3062316,ACH-000706,0
522,2567,24856436,ACH-000573,1
523,60198,2662,ACH-001190,0
524,126941,24748204,ACH-000900,1
525,216453,24958200,ACH-000906,1
526,2662,40926,ACH-000617,0
527,3062316,54608520,ACH-000504,0
528,148121,387447,ACH-001738,0
529,3657,2907,ACH-000849,0
530,41744,3690,ACH-000376,0
531,457193,54608520,ACH-000477,0
532,5035,6194,ACH-000428,0
533,452548,60699,ACH-001198,0
534,237,60699,ACH-000504,0
535,2723601,2567,ACH-000090,0
536,2733525,2567,ACH-000555,0
537,5311,57469,ACH-000046,0
538,2187,60699,ACH-000768,0
539,42611257,2187,ACH-001198,1
540,36462,24748204,ACH-000097,0
541,60198,68740,ACH-000966,0
542,60198,41744,ACH-000768,0
543,1805,104741,ACH-000046,1
544,24776445,216239,ACH-000552,0
545,439525,3902,ACH-000019,0
546,5311,5394,ACH-000463,1
547,104741,68740,ACH-001738,0
548,2567,11520894,ACH-000665,1
549,24776445,387447,ACH-000148,1
550,248862,2187,ACH-000817,1
551,132971,5453,ACH-000273,0
552,5311,208908,ACH-000950,1
553,3081361,5360373,ACH-000900,0
554,36462,46926350,ACH-000421,0
555,6194,60699,ACH-000376,1
556,41744,1805,ACH-000966,1
557,24776445,5311,ACH-001738,0
558,2907,9826528,ACH-000395,1
559,457193,400633,ACH-000288,0
560,60198,5291,ACH-000046,0
561,216239,2478,ACH-001190,0
562,457193,68740,ACH-001127,0
563,2662,2478,ACH-000552,0
564,24748204,46239015,ACH-000421,0
565,5311,2907,ACH-000147,0
566,1805,208908,ACH-002159,0
567,2708,5329102,ACH-000825,0
568,57469,387447,ACH-000376,0
569,24964624,216239,ACH-000665,1
570,36314,5329102,ACH-001374,1
571,2662,2478,ACH-000148,0
572,5329102,2907,ACH-000552,0
573,2567,644241,ACH-000463,0
574,9854073,2708,ACH-002195,1
575,60198,6445540,ACH-000147,0
576,126941,5388992,ACH-000971,0
577,5453,208908,ACH-001081,0
578,6194,5453,ACH-000966,1
579,132971,5453,ACH-000615,0
580,444795,5352062,ACH-000849,0
581,4212,444795,ACH-000706,0
582,11626560,452548,ACH-001190,0
583,2708,41744,ACH-000696,0
584,2723601,3690,ACH-000090,0
585,452548,148121,ACH-000433,0
586,2478,57469,ACH-000433,0
587,3085106,126941,ACH-000811,0
588,2723601,1805,ACH-000343,0
589,2733525,2578,ACH-000046,0
590,36314,57469,ACH-001738,1
591,2723601,457193,ACH-000555,0
592,9854073,6194,ACH-001738,1
593,3902,2733525,ACH-000651,0
594,5352062,1805,ACH-000706,0
595,2723601,40926,ACH-002159,0
596,36314,11960529,ACH-000943,0
597,176870,5288382,ACH-000425,1
598,60198,148121,ACH-000817,0
599,2567,237,ACH-001208,0
600,3062316,46239015,ACH-000900,1
601,5743,24958200,ACH-000971,0
602,667490,2578,ACH-000376,0
603,644241,2907,ACH-000825,1
604,60198,148121,ACH-000979,0
605,42611257,3657,ACH-000376,0
606,452548,104741,ACH-000750,0
607,123631,11626560,ACH-002159,1
608,5453,68740,ACH-000969,0
609,1805,126941,ACH-000825,0
610,126941,3062316,ACH-000097,0
611,31703,24748204,ACH-000463,0
612,457193,2187,ACH-000861,0
613,208908,387447,ACH-000504,0
614,5394,57469,ACH-000376,0
615,216326,2907,ACH-000463,0
616,4212,354624,ACH-000367,1
617,24856436,24964624,ACH-000463,1
618,126941,24958200,ACH-000900,0
619,5329102,5360373,ACH-000090,0
620,439525,237,ACH-000147,0
621,41744,5311,ACH-000849,1
622,60198,457193,ACH-000966,1
623,9854073,60198,ACH-000696,1
624,148121,126941,ACH-000343,0
625,132971,41744,ACH-000273,0
626,4212,439525,ACH-000706,1
627,13342,387447,ACH-000900,0
628,3085106,237,ACH-000433,0
629,4091,24748204,ACH-000348,0
630,132971,5352062,ACH-000343,1
631,54608520,6445540,ACH-000288,1
632,2723601,444795,ACH-000551,0
633,2723601,5329102,ACH-000273,0
634,16886,6445540,ACH-000768,0
635,5453,41744,ACH-000433,0
636,3902,216239,ACH-000504,0
637,5394,2141,ACH-000817,0
638,9854073,3081361,ACH-001127,0
639,439525,41744,ACH-000273,0
640,3081361,237,ACH-001190,0
641,444795,237,ACH-000555,0
642,5360373,2187,ACH-001151,0
643,216453,24958200,ACH-000028,0
644,60198,5453,ACH-001190,0
645,2708,2478,ACH-000428,0
646,59691338,5394,ACH-000463,0
647,2733525,1805,ACH-000615,0
648,2733525,5394,ACH-000148,0
649,24776445,5360373,ACH-000147,0
650,452548,54608520,ACH-000651,1
651,5388992,40926,ACH-000425,0
652,9854073,68740,ACH-000615,0
653,24856436,5288382,ACH-000573,1
654,5388992,1805,ACH-002199,0
655,54608520,68740,ACH-000971,0
656,176870,5288382,ACH-001418,0
657,132971,237,ACH-000849,1
658,457193,68740,ACH-001208,0
659,237,2907,ACH-000969,0
660,24964624,3062316,ACH-000311,1
661,24856436,3062316,ACH-000348,1
662,4212,6445540,ACH-000696,0
663,60198,5388992,ACH-000367,1
664,4212,6445540,ACH-000997,0
665,24776445,248862,ACH-002195,0
666,3902,36314,ACH-000900,0
667,13342,216453,ACH-000810,1
668,2567,36314,ACH-000706,0
669,123631,5394,ACH-001081,0
670,4212,2187,ACH-001208,0
671,24776445,248862,ACH-001190,1
672,5352062,126941,ACH-000997,0
673,3902,60699,ACH-000768,0
674,208908,148121,ACH-000971,1
675,6194,60699,ACH-000861,0
676,3690,2578,ACH-000730,0
677,3062316,4114,ACH-000811,0
678,4212,2723601,ACH-000655,0
679,4114,40926,ACH-000706,0
680,452548,68740,ACH-000367,0
681,6194,2907,ACH-002172,0
682,132971,248862,ACH-001127,0
683,4212,6445540,ACH-000425,1
684,24776445,163659,ACH-001039,1
685,6917907,148121,ACH-000424,0
686,2708,387447,ACH-000046,0
687,3062316,54608520,ACH-000019,0
688,5035,387447,ACH-000463,0
689,5394,2578,ACH-000615,0
690,439525,6445540,ACH-000706,0
691,148121,2141,ACH-001081,0
692,216326,2723601,ACH-001151,0
693,208908,2907,ACH-000504,0
694,2662,4114,ACH-000969,0
695,36314,4114,ACH-000148,0
696,216326,6445540,ACH-000428,0
697,9854073,36314,ACH-000997,1
698,3062316,68740,ACH-000730,1
699,4212,1805,ACH-000966,1
700,439525,2187,ACH-002172,0
701,24748204,9826528,ACH-000552,0
702,3902,2662,ACH-000651,0
703,5035,644241,ACH-000046,1
704,2733525,40926,ACH-001151,0
705,2708,57469,ACH-000433,0
706,41744,5799,ACH-002159,0
707,24776445,126941,ACH-000617,0
708,457193,60699,ACH-001127,1
709,5360373,2478,ACH-000376,0
710,2733525,5352062,ACH-000555,0
711,3902,237,ACH-000273,0
712,9854073,3062316,ACH-000750,1
713,4091,5311,ACH-000097,0
714,57469,16886,ACH-000655,0
715,5453,40926,ACH-000681,1
716,5453,2733525,ACH-000997,1
717,667490,400633,ACH-000555,0
718,126941,11960529,ACH-000395,1
719,132971,148121,ACH-002172,1
720,354624,57469,ACH-000428,1
721,2907,2578,ACH-000504,0
722,208908,237,ACH-000969,1
723,24776445,126941,ACH-000979,0
724,16886,2141,ACH-000997,0
725,3085106,104741,ACH-000425,0
726,5453,2141,ACH-002159,0
727,126941,387447,ACH-001738,0
728,9854073,444795,ACH-000425,1
729,24748204,387447,ACH-000788,0
730,4212,163659,ACH-002199,1
731,216239,46239015,ACH-000147,1
732,4212,3657,ACH-001208,1
733,457193,104741,ACH-000148,1
734,2708,42611257,ACH-002195,0
735,42611257,667490,ACH-000969,0
736,208908,237,ACH-000273,0
737,24776445,5360373,ACH-000433,0
738,5291,237,ACH-000425,1
739,3062316,54608520,ACH-000651,0
740,6194,3902,ACH-000681,0
741,3085106,644241,ACH-000768,0
742,208908,387447,ACH-000849,0
743,2907,208908,ACH-000810,0
744,11626560,42611257,ACH-000706,0
745,457193,208908,ACH-000900,1
746,13342,11960529,ACH-001061,0
747,9826528,46239015,ACH-000035,0
748,176870,11960529,ACH-000147,0
749,5799,16886,ACH-001127,1
750,452548,5453,ACH-000730,0
751,60198,68740,ACH-000861,0
752,2708,16886,ACH-000579,0
753,1805,2187,ACH-000425,0
754,5352062,148121,ACH-001151,0
755,2708,5453,ACH-000376,0
756,24964624,387447,ACH-000943,0
757,126941,5388992,ACH-000969,0
758,354624,2578,ACH-000969,0
759,60198,400633,ACH-000433,1
760,216326,2478,ACH-000750,0
761,2567,40926,ACH-002195,1
762,36314,387447,ACH-000906,1
763,13342,5311,ACH-000971,0
764,2187,4114,ACH-000730,1
765,5329102,208908,ACH-000147,1
766,667490,4114,ACH-000617,0
767,2578,2141,ACH-000696,0
768,2708,6445540,ACH-000552,0
769,216326,123631,ACH-000428,0
770,452548,5291,ACH-000579,0
771,132971,444795,ACH-000849,1
772,2723601,2567,ACH-000617,0
773,2708,5388992,ACH-000969,0
774,132971,237,ACH-000971,1
775,36462,3062316,ACH-000713,1
776,5394,667490,ACH-000019,0
777,5311,208908,ACH-000348,1
778,6194,2478,ACH-001081,0
779,216326,5291,ACH-000681,1
780,216326,5291,ACH-000706,0
781,2723601,36314,ACH-002199,0
782,5799,6445540,ACH-000966,0
783,457193,54600319,ACH-000969,1
784,5352062,2478,ACH-000966,0
785,2708,68740,ACH-000433,0
786,2708,387447,ACH-000706,0
787,24776445,5360373,ACH-000551,0
788,5799,2907,ACH-000090,0
789,42611257,444795,ACH-000376,0
790,3081361,3085106,ACH-000376,1
791,3062316,216239,ACH-001198,0
792,3085106,2733525,ACH-000811,1
793,5035,387447,ACH-000551,1
794,400633,54608520,ACH-000504,0
795,6194,2662,ACH-002195,0
