,drug_1,drug_2,cell,label
246,24958200,11520894,ACH-000788,0
247,24958200,46239015,ACH-000788,1
248,24958200,9826528,ACH-000788,0
249,24958200,104842,ACH-000788,1
250,24958200,216239,ACH-000788,0
251,24748204,11977753,ACH-000788,1
252,24748204,387447,ACH-000788,0
253,24748204,3062316,ACH-000788,1
254,24748204,176870,ACH-000788,1
255,24748204,24964624,ACH-000788,1
256,24748204,24958200,ACH-000788,1
257,24748204,11520894,ACH-000788,1
258,24748204,46239015,ACH-000788,0
259,24748204,9826528,ACH-000788,1
260,11520894,11977753,ACH-000788,1
261,11520894,46926350,ACH-000788,1
262,11520894,5288382,ACH-000788,1
263,11520894,46239015,ACH-000788,1
264,11520894,104842,ACH-000788,1
265,11520894,216239,ACH-000788,1
266,15953832,3385,ACH-000788,1
267,15953832,11960529,ACH-000788,1
268,15953832,387447,ACH-000788,1
269,15953832,2567,ACH-000788,1
270,15953832,2907,ACH-000788,1
271,15953832,3062316,ACH-000788,1
272,15953832,5743,ACH-000788,1
273,15953832,216453,ACH-000788,1
274,15953832,208908,ACH-000788,1
275,15953832,4091,ACH-000788,1
276,15953832,24964624,ACH-000788,1
277,15953832,24748204,ACH-000788,0
278,15953832,11520894,ACH-000788,1
279,15953832,216239,ACH-000788,1
280,15953832,5329102,ACH-000788,1
281,15953832,5394,ACH-000788,1
282,36314,11960529,ACH-000788,0
283,36314,11977753,ACH-000788,0
284,36314,387447,ACH-000788,0
285,36314,176870,ACH-000788,0
286,36314,5288382,ACH-000788,1
287,36314,216453,ACH-000788,1
288,36314,208908,ACH-000788,1
289,36314,24964624,ACH-000788,1
290,36314,24958200,ACH-000788,0
291,36314,24748204,ACH-000788,1
292,36314,46239015,ACH-000788,0
293,36314,9826528,ACH-000788,1
294,36314,5329102,ACH-000788,1
295,36314,5394,ACH-000788,1
296,9826528,11977753,ACH-000788,1
297,9826528,46926350,ACH-000788,1
298,9826528,5288382,ACH-000788,1
299,9826528,11520894,ACH-000788,1
300,9826528,46239015,ACH-000788,1
301,9826528,216239,ACH-000788,1
302,104842,46926350,ACH-000788,1
303,104842,46239015,ACH-000788,1
304,104842,216239,ACH-000788,1
305,216239,46926350,ACH-000788,1
306,216239,46239015,ACH-000788,1
307,5329102,11960529,ACH-000788,1
308,5329102,24856436,ACH-000788,1
309,5329102,11977753,ACH-000788,1
310,5329102,387447,ACH-000788,1
311,5329102,3062316,ACH-000788,1
312,5329102,46926350,ACH-000788,1
313,5329102,176870,ACH-000788,1
314,5329102,5288382,ACH-000788,1
315,5329102,208908,ACH-000788,1
316,5329102,24964624,ACH-000788,1
317,5329102,24958200,ACH-000788,1
318,5329102,11520894,ACH-000788,1
319,5329102,46239015,ACH-000788,1
320,5329102,9826528,ACH-000788,1
321,5329102,104842,ACH-000788,1
322,5329102,216239,ACH-000788,1
323,5329102,5394,ACH-000788,1
324,5394,11960529,ACH-000788,1
325,5394,24856436,ACH-000788,1
326,5394,11977753,ACH-000788,1
327,5394,387447,ACH-000788,1
328,5394,3062316,ACH-000788,1
329,5394,46926350,ACH-000788,1
330,5394,176870,ACH-000788,1
331,5394,5288382,ACH-000788,1
332,5394,208908,ACH-000788,1
333,5394,24964624,ACH-000788,1
334,5394,24958200,ACH-000788,1
335,5394,11520894,ACH-000788,1
336,5394,46239015,ACH-000788,1
337,5394,9826528,ACH-000788,1
338,5394,104842,ACH-000788,1
339,5394,216239,ACH-000788,1
340,13342,11960529,ACH-000788,0
341,13342,24856436,ACH-000788,1
342,13342,11977753,ACH-000788,1
343,13342,387447,ACH-000788,1
344,13342,3062316,ACH-000788,0
345,13342,46926350,ACH-000788,0
346,13342,176870,ACH-000788,1
347,13342,5288382,ACH-000788,1
348,13342,216453,ACH-000788,1
349,13342,208908,ACH-000788,0
350,13342,24964624,ACH-000788,0
351,13342,24958200,ACH-000788,0
352,13342,11520894,ACH-000788,1
353,13342,46239015,ACH-000788,0
354,13342,9826528,ACH-000788,0
355,13342,216239,ACH-000788,1
356,13342,5329102,ACH-000788,1
357,13342,5394,ACH-000788,0
358,13342,5311,ACH-000788,1
359,5311497,11960529,ACH-000788,0
360,5311497,11977753,ACH-000788,1
361,5311497,387447,ACH-000788,0
362,5311497,3062316,ACH-000788,0
363,5311497,46926350,ACH-000788,1
364,5311497,5288382,ACH-000788,1
365,5311497,208908,ACH-000788,1
366,5311497,24964624,ACH-000788,0
367,5311497,24958200,ACH-000788,0
368,5311497,24748204,ACH-000788,0
369,5311497,11520894,ACH-000788,0
370,5311497,46239015,ACH-000788,0
371,5311497,9826528,ACH-000788,0
372,5311497,5329102,ACH-000788,0
373,5311497,5394,ACH-000788,0
374,5311497,5311,ACH-000788,0
375,5311,11960529,ACH-000788,1
376,5311,24856436,ACH-000788,1
377,5311,11977753,ACH-000788,1
378,5311,387447,ACH-000788,1
379,5311,3062316,ACH-000788,1
380,5311,46926350,ACH-000788,0
381,5311,176870,ACH-000788,1
382,5311,5288382,ACH-000788,1
383,5311,208908,ACH-000788,1
384,5311,24964624,ACH-000788,1
385,5311,24958200,ACH-000788,1
386,5311,11520894,ACH-000788,1
387,5311,46239015,ACH-000788,1
388,5311,9826528,ACH-000788,1
389,5311,104842,ACH-000788,1
390,5311,216239,ACH-000788,1
391,5311,5329102,ACH-000788,1
392,5311,5394,ACH-000788,1
393,3385,24856436,ACH-000657,1
394,3385,11977753,ACH-000657,1
395,3385,387447,ACH-000657,1
396,3385,3062316,ACH-000657,1
397,3385,46926350,ACH-000657,1
398,3385,176870,ACH-000657,1
399,3385,5288382,ACH-000657,1
400,3385,216453,ACH-000657,1
401,3385,208908,ACH-000657,1
402,3385,24964624,ACH-000657,1
403,3385,24958200,ACH-000657,1
404,3385,24748204,ACH-000657,1
405,3385,11520894,ACH-000657,1
406,3385,46239015,ACH-000657,1
407,3385,9826528,ACH-000657,1
408,3385,216239,ACH-000657,1
409,3385,5329102,ACH-000657,1
410,3385,5394,ACH-000657,1
411,3385,5311,ACH-000657,1
412,11960529,11977753,ACH-000657,1
413,11960529,46926350,ACH-000657,1
414,11960529,46239015,ACH-000657,1
415,11960529,104842,ACH-000657,1
416,24856436,11977753,ACH-000657,1
417,24856436,3062316,ACH-000657,1
418,24856436,46926350,ACH-000657,1
419,24856436,176870,ACH-000657,1
420,24856436,5288382,ACH-000657,1
421,24856436,208908,ACH-000657,1
422,24856436,24964624,ACH-000657,1
423,24856436,24958200,ACH-000657,1
424,24856436,24748204,ACH-000657,1
425,24856436,11520894,ACH-000657,1
426,24856436,46239015,ACH-000657,1
427,24856436,9826528,ACH-000657,1
428,24856436,104842,ACH-000657,1
429,24856436,216239,ACH-000657,1
430,11977753,46926350,ACH-000657,1
431,11977753,46239015,ACH-000657,1
432,11977753,104842,ACH-000657,1
433,11977753,216239,ACH-000657,1
434,387447,11977753,ACH-000657,1
435,387447,3062316,ACH-000657,1
436,387447,5288382,ACH-000657,1
437,387447,46239015,ACH-000657,1
438,387447,216239,ACH-000657,1
439,2567,11960529,ACH-000657,1
440,2567,24856436,ACH-000657,1
441,2567,11977753,ACH-000657,1
442,2567,387447,ACH-000657,1
443,2567,3062316,ACH-000657,1
444,2567,46926350,ACH-000657,1
445,2567,176870,ACH-000657,1
446,2567,5288382,ACH-000657,1
447,2567,216453,ACH-000657,1
448,2567,208908,ACH-000657,1
449,2567,24964624,ACH-000657,1
450,2567,24958200,ACH-000657,1
451,2567,24748204,ACH-000657,1
452,2567,11520894,ACH-000657,1
453,2567,46239015,ACH-000657,1
454,2567,9826528,ACH-000657,1
455,2567,5329102,ACH-000657,1
456,2567,5394,ACH-000657,1
457,2567,5311,ACH-000657,1
458,2907,11960529,ACH-000657,1
459,2907,3062316,ACH-000657,1
460,2907,5394,ACH-000657,1
461,3062316,11960529,ACH-000657,1
462,3062316,11977753,ACH-000657,1
463,3062316,46926350,ACH-000657,1
464,3062316,5288382,ACH-000657,1
465,3062316,11520894,ACH-000657,1
466,3062316,46239015,ACH-000657,1
467,3062316,104842,ACH-000657,1
468,3062316,216239,ACH-000657,1
469,5743,11960529,ACH-000657,1
470,5743,3062316,ACH-000657,1
471,5743,5394,ACH-000657,1
472,46926350,46239015,ACH-000657,1
473,31703,11960529,ACH-000657,1
474,31703,24856436,ACH-000657,1
475,31703,11977753,ACH-000657,1
476,31703,387447,ACH-000657,1
477,31703,3062316,ACH-000657,1
478,31703,46926350,ACH-000657,1
479,31703,176870,ACH-000657,1
480,31703,5288382,ACH-000657,1
481,31703,208908,ACH-000657,1
482,31703,24964624,ACH-000657,1
483,31703,24958200,ACH-000657,1
484,31703,24748204,ACH-000657,1
485,31703,11520894,ACH-000657,1
486,31703,9826528,ACH-000657,1
487,31703,216239,ACH-000657,1
488,31703,5329102,ACH-000657,1
489,31703,5394,ACH-000657,1
490,31703,5311,ACH-000657,1
491,176870,11960529,ACH-000657,1
492,176870,11977753,ACH-000657,1
493,176870,387447,ACH-000657,1
494,176870,3062316,ACH-000657,1
495,176870,46926350,ACH-000657,1
496,176870,5288382,ACH-000657,1
497,176870,11520894,ACH-000657,1
498,176870,46239015,ACH-000657,1
499,176870,9826528,ACH-000657,1
500,176870,104842,ACH-000657,1
501,176870,216239,ACH-000657,1
502,36462,11960529,ACH-000657,1
503,36462,24856436,ACH-000657,1
504,36462,11977753,ACH-000657,1
505,36462,387447,ACH-000657,1
506,36462,3062316,ACH-000657,1
507,36462,46926350,ACH-000657,1
508,36462,176870,ACH-000657,1
509,36462,5288382,ACH-000657,1
510,36462,208908,ACH-000657,1
511,36462,24964624,ACH-000657,1
512,36462,24958200,ACH-000657,1
513,36462,24748204,ACH-000657,1
514,36462,11520894,ACH-000657,1
515,36462,46239015,ACH-000657,1
516,36462,9826528,ACH-000657,1
517,36462,216239,ACH-000657,1
518,36462,5329102,ACH-000657,1
519,36462,5394,ACH-000657,1
520,36462,5311,ACH-000657,1
521,5288382,11977753,ACH-000657,1
522,5288382,46239015,ACH-000657,1
523,5288382,104842,ACH-000657,1
524,5288382,216239,ACH-000657,1
525,216453,24856436,ACH-000657,1
526,216453,11977753,ACH-000657,1
527,216453,387447,ACH-000657,1
528,216453,3062316,ACH-000657,1
529,216453,46926350,ACH-000657,1
530,216453,176870,ACH-000657,1
531,216453,5288382,ACH-000657,1
532,216453,208908,ACH-000657,1
533,216453,24964624,ACH-000657,1
534,216453,24958200,ACH-000657,1
535,216453,24748204,ACH-000657,1
536,216453,46239015,ACH-000657,1
537,216453,9826528,ACH-000657,1
538,216453,104842,ACH-000657,1
539,216453,216239,ACH-000657,1
540,216453,5329102,ACH-000657,1
541,216453,5394,ACH-000657,1
542,216453,5311497,ACH-000657,1
543,216453,5311,ACH-000657,1
544,208908,11960529,ACH-000657,1
545,208908,11977753,ACH-000657,1
546,208908,387447,ACH-000657,1
547,208908,3062316,ACH-000657,1
548,208908,46926350,ACH-000657,1
549,208908,176870,ACH-000657,1
550,208908,5288382,ACH-000657,1
551,208908,24964624,ACH-000657,1
552,208908,24958200,ACH-000657,1
553,208908,24748204,ACH-000657,1
554,208908,11520894,ACH-000657,1
555,208908,46239015,ACH-000657,1
556,208908,9826528,ACH-000657,1
557,208908,104842,ACH-000657,1
558,208908,216239,ACH-000657,1
559,4091,11960529,ACH-000657,0
560,4091,3062316,ACH-000657,1
561,4091,5394,ACH-000657,1
562,126941,24856436,ACH-000657,1
563,126941,3062316,ACH-000657,1
564,126941,5288382,ACH-000657,0
565,126941,24964624,ACH-000657,1
566,126941,24748204,ACH-000657,1
567,126941,11520894,ACH-000657,0
568,126941,46239015,ACH-000657,1
569,126941,9826528,ACH-000657,0
570,126941,5394,ACH-000657,1
571,126941,5311,ACH-000657,0
572,5746,11960529,ACH-000657,1
573,5746,24856436,ACH-000657,1
574,5746,11977753,ACH-000657,1
575,5746,387447,ACH-000657,1
576,5746,3062316,ACH-000657,1
577,5746,46926350,ACH-000657,1
578,5746,176870,ACH-000657,0
579,5746,5288382,ACH-000657,1
580,5746,208908,ACH-000657,1
581,5746,24964624,ACH-000657,1
582,5746,24958200,ACH-000657,1
583,5746,24748204,ACH-000657,1
584,5746,11520894,ACH-000657,1
585,5746,46239015,ACH-000657,1
586,5746,9826528,ACH-000657,1
587,5746,216239,ACH-000657,0
588,5746,5329102,ACH-000657,1
589,5746,5394,ACH-000657,1
590,5746,5311,ACH-000657,1
591,24964624,11960529,ACH-000657,1
592,24964624,11977753,ACH-000657,1
593,24964624,387447,ACH-000657,1
594,24964624,3062316,ACH-000657,1
595,24964624,46926350,ACH-000657,1
596,24964624,176870,ACH-000657,1
597,24964624,5288382,ACH-000657,1
598,24964624,11520894,ACH-000657,1
599,24964624,46239015,ACH-000657,1
600,24964624,9826528,ACH-000657,1
601,24964624,104842,ACH-000657,1
602,24964624,216239,ACH-000657,1
603,59691338,3385,ACH-000657,1
604,59691338,11960529,ACH-000657,1
605,59691338,11977753,ACH-000657,1
606,59691338,2567,ACH-000657,1
607,59691338,3062316,ACH-000657,1
608,59691338,46926350,ACH-000657,1
609,59691338,31703,ACH-000657,1
610,59691338,176870,ACH-000657,1
611,59691338,5288382,ACH-000657,1
612,59691338,216453,ACH-000657,1
613,59691338,208908,ACH-000657,1
614,59691338,4091,ACH-000657,1
615,59691338,126941,ACH-000657,1
616,59691338,24964624,ACH-000657,1
617,59691338,24958200,ACH-000657,1
618,59691338,11520894,ACH-000657,1
619,59691338,46239015,ACH-000657,1
620,59691338,15953832,ACH-000657,1
621,59691338,9826528,ACH-000657,1
622,59691338,216239,ACH-000657,1
623,59691338,5329102,ACH-000657,1
624,59691338,5394,ACH-000657,1
625,59691338,5311497,ACH-000657,1
626,59691338,5311,ACH-000657,1
627,24958200,11960529,ACH-000657,0
628,24958200,11977753,ACH-000657,1
629,24958200,387447,ACH-000657,1
630,24958200,3062316,ACH-000657,1
631,24958200,46926350,ACH-000657,1
632,24958200,176870,ACH-000657,1
633,24958200,5288382,ACH-000657,1
634,24958200,24964624,ACH-000657,1
635,24958200,11520894,ACH-000657,1
636,24958200,46239015,ACH-000657,1
637,24958200,9826528,ACH-000657,1
638,24958200,104842,ACH-000657,1
639,24958200,216239,ACH-000657,1
640,24748204,11960529,ACH-000657,1
641,24748204,11977753,ACH-000657,1
642,24748204,387447,ACH-000657,1
643,24748204,3062316,ACH-000657,1
644,24748204,176870,ACH-000657,1
645,24748204,5288382,ACH-000657,1
646,24748204,24964624,ACH-000657,1
647,24748204,24958200,ACH-000657,1
648,24748204,11520894,ACH-000657,1
649,24748204,46239015,ACH-000657,1
650,24748204,9826528,ACH-000657,1
651,24748204,104842,ACH-000657,1
652,24748204,216239,ACH-000657,1
653,11520894,46926350,ACH-000657,1
654,11520894,46239015,ACH-000657,1
655,11520894,104842,ACH-000657,1
656,11520894,216239,ACH-000657,1
657,15953832,3385,ACH-000657,1
658,15953832,11960529,ACH-000657,1
659,15953832,24856436,ACH-000657,1
660,15953832,11977753,ACH-000657,1
661,15953832,387447,ACH-000657,1
662,15953832,2567,ACH-000657,1
663,15953832,3062316,ACH-000657,1
664,15953832,46926350,ACH-000657,1
665,15953832,31703,ACH-000657,1
666,15953832,176870,ACH-000657,1
667,15953832,36462,ACH-000657,1
668,15953832,5288382,ACH-000657,1
669,15953832,216453,ACH-000657,1
670,15953832,208908,ACH-000657,1
671,15953832,5746,ACH-000657,1
672,15953832,24964624,ACH-000657,1
673,15953832,24958200,ACH-000657,1
674,15953832,24748204,ACH-000657,1
675,15953832,11520894,ACH-000657,1
676,15953832,46239015,ACH-000657,1
677,15953832,36314,ACH-000657,1
678,15953832,9826528,ACH-000657,1
679,15953832,104842,ACH-000657,1
680,15953832,216239,ACH-000657,1
681,15953832,5329102,ACH-000657,1
682,15953832,5394,ACH-000657,1
683,15953832,13342,ACH-000657,1
684,15953832,5311497,ACH-000657,1
685,15953832,5311,ACH-000657,1
686,36314,24856436,ACH-000657,1
687,36314,11977753,ACH-000657,1
688,36314,387447,ACH-000657,1
689,36314,3062316,ACH-000657,1
690,36314,46926350,ACH-000657,1
691,36314,176870,ACH-000657,1
692,36314,5288382,ACH-000657,1
693,36314,216453,ACH-000657,1
694,36314,208908,ACH-000657,1
695,36314,24964624,ACH-000657,1
696,36314,24958200,ACH-000657,1
697,36314,24748204,ACH-000657,1
698,36314,11520894,ACH-000657,1
699,36314,46239015,ACH-000657,1
700,36314,9826528,ACH-000657,1
701,36314,216239,ACH-000657,1
702,36314,5329102,ACH-000657,1
703,36314,5394,ACH-000657,0
704,36314,5311,ACH-000657,1
705,9826528,11960529,ACH-000657,1
706,9826528,11977753,ACH-000657,1
707,9826528,387447,ACH-000657,1
708,9826528,3062316,ACH-000657,1
709,9826528,46926350,ACH-000657,1
710,9826528,5288382,ACH-000657,1
711,9826528,11520894,ACH-000657,1
712,9826528,46239015,ACH-000657,1
713,9826528,104842,ACH-000657,1
714,9826528,216239,ACH-000657,1
715,104842,216239,ACH-000657,1
716,216239,46239015,ACH-000657,1
717,5329102,11960529,ACH-000657,1
718,5329102,24856436,ACH-000657,1
719,5329102,11977753,ACH-000657,1
720,5329102,387447,ACH-000657,1
721,5329102,3062316,ACH-000657,1
722,5329102,46926350,ACH-000657,1
723,5329102,176870,ACH-000657,1
724,5329102,5288382,ACH-000657,1
725,5329102,208908,ACH-000657,1
726,5329102,24964624,ACH-000657,1
727,5329102,24958200,ACH-000657,1
728,5329102,24748204,ACH-000657,1
729,5329102,11520894,ACH-000657,1
730,5329102,46239015,ACH-000657,1
731,5329102,9826528,ACH-000657,1
732,5329102,104842,ACH-000657,1
733,5329102,216239,ACH-000657,1
734,5329102,5394,ACH-000657,1
735,5394,11960529,ACH-000657,1
736,5394,24856436,ACH-000657,1
737,5394,11977753,ACH-000657,1
738,5394,3062316,ACH-000657,1
739,5394,46926350,ACH-000657,1
740,5394,176870,ACH-000657,1
741,5394,5288382,ACH-000657,1
742,5394,208908,ACH-000657,1
743,5394,24964624,ACH-000657,1
744,5394,24958200,ACH-000657,1
745,5394,24748204,ACH-000657,1
746,5394,46239015,ACH-000657,1
747,5394,9826528,ACH-000657,1
748,5394,104842,ACH-000657,0
749,5394,216239,ACH-000657,1
750,13342,11960529,ACH-000657,0
751,13342,24856436,ACH-000657,1
752,13342,11977753,ACH-000657,1
753,13342,3062316,ACH-000657,1
754,13342,46926350,ACH-000657,1
755,13342,176870,ACH-000657,1
756,13342,5288382,ACH-000657,1
757,13342,216453,ACH-000657,1
758,13342,208908,ACH-000657,1
759,13342,24964624,ACH-000657,1
760,13342,24958200,ACH-000657,1
761,13342,24748204,ACH-000657,1
762,13342,11520894,ACH-000657,1
763,13342,9826528,ACH-000657,1
764,13342,216239,ACH-000657,1
765,13342,5329102,ACH-000657,1
766,13342,5394,ACH-000657,0
767,13342,5311,ACH-000657,1
768,5311497,11960529,ACH-000657,1
769,5311497,24856436,ACH-000657,1
770,5311497,11977753,ACH-000657,1
771,5311497,387447,ACH-000657,1
772,5311497,3062316,ACH-000657,1
