,drug_1,drug_2,cell,label
175,36314,46239015,ACH-000348,1
176,36314,46239015,ACH-000665,1
177,36314,46239015,ACH-000811,1
178,36314,46239015,ACH-000425,0
179,36314,46239015,ACH-001418,0
180,36314,46239015,ACH-000097,0
181,6445562,6442177,ACH-000424,0
182,5799,237,ACH-000343,0
183,5799,237,ACH-000147,0
184,5799,237,ACH-000046,0
185,5799,237,ACH-000367,0
186,5799,237,ACH-001039,0
187,5799,237,ACH-002159,0
188,5799,237,ACH-000615,0
189,5799,237,ACH-000966,0
190,5799,237,ACH-000425,0
191,5799,237,ACH-001081,0
192,5799,237,ACH-000552,0
193,5799,237,ACH-000900,0
194,5799,237,ACH-000861,0
195,5799,237,ACH-000811,0
196,5799,237,ACH-001738,0
197,5799,237,ACH-000504,0
198,5799,237,ACH-000681,0
199,5799,237,ACH-002199,0
200,5799,237,ACH-001198,0
201,5799,237,ACH-001151,0
202,5799,237,ACH-000148,0
203,5799,237,ACH-000551,0
204,5799,237,ACH-001208,0
205,5799,237,ACH-000433,0
206,5799,237,ACH-000019,0
207,5799,237,ACH-000696,0
208,5799,237,ACH-000730,0
209,5799,237,ACH-000979,0
210,5799,237,ACH-000655,0
211,5799,237,ACH-000997,0
212,5799,237,ACH-000273,0
213,5799,237,ACH-000288,0
214,5799,237,ACH-000555,0
215,5799,237,ACH-000825,0
216,3385,3657,ACH-000273,0
217,3385,3657,ACH-000579,0
218,3385,3657,ACH-000651,0
219,3385,3657,ACH-001208,1
220,3385,3657,ACH-000849,1
221,3385,3657,ACH-000343,0
222,3385,3657,ACH-000425,0
223,3385,3657,ACH-002159,0
224,3385,3657,ACH-002195,0
225,3385,3657,ACH-000730,0
226,3385,3657,ACH-000428,0
227,3385,3657,ACH-000433,1
228,3385,3657,ACH-001190,0
229,3385,3657,ACH-002199,0
230,3385,3657,ACH-000046,1
231,3385,3657,ACH-000555,0
232,3385,3657,ACH-000979,0
233,3385,3657,ACH-001738,0
234,3385,3657,ACH-001039,0
235,3385,3657,ACH-000971,0
236,3385,3657,ACH-001081,0
237,3385,3657,ACH-000997,0
238,3385,3657,ACH-000966,1
239,3385,3657,ACH-000861,0
240,3385,3657,ACH-000825,0
241,3385,3657,ACH-000750,0
242,3385,3657,ACH-000551,0
243,3385,3657,ACH-000969,0
244,3385,3657,ACH-000900,0
245,3385,3657,ACH-000019,1
246,3385,3657,ACH-000463,0
247,3385,3657,ACH-000367,1
248,3385,3657,ACH-000376,0
249,3385,3657,ACH-000696,0
250,3385,3657,ACH-000817,0
251,8975,5287969,ACH-000702,0
252,2123,42611257,ACH-000425,0
253,2123,42611257,ACH-002159,0
254,2123,42611257,ACH-000579,0
255,2123,42611257,ACH-000615,0
256,2123,42611257,ACH-000090,1
257,2123,42611257,ACH-000433,0
258,2123,42611257,ACH-000428,0
259,2123,42611257,ACH-002199,1
260,2123,42611257,ACH-000971,1
261,2123,42611257,ACH-000997,1
262,2123,42611257,ACH-000966,0
263,2123,42611257,ACH-000046,0
264,2123,42611257,ACH-000979,1
265,2123,42611257,ACH-002172,1
266,2123,42611257,ACH-000376,1
267,2123,42611257,ACH-000655,1
268,2123,42611257,ACH-000477,0
269,2123,42611257,ACH-000750,0
270,2123,42611257,ACH-000969,0
271,2123,42611257,ACH-000551,1
272,2123,42611257,ACH-000900,1
273,24785538,9826528,ACH-001205,1
274,11683,457193,ACH-000615,1
275,11683,457193,ACH-000768,1
276,11683,457193,ACH-000148,1
277,11683,457193,ACH-000433,1
278,11683,457193,ACH-000428,1
279,11683,457193,ACH-002199,1
280,11683,457193,ACH-001190,1
281,11683,457193,ACH-002195,1
282,11683,457193,ACH-000090,1
283,11683,457193,ACH-001151,1
284,11683,457193,ACH-000730,1
285,11683,457193,ACH-000425,1
286,11683,457193,ACH-000343,1
287,11683,457193,ACH-001208,1
288,11683,457193,ACH-000849,1
289,11683,457193,ACH-000579,1
290,11683,457193,ACH-000651,1
291,11683,457193,ACH-000504,1
292,11683,457193,ACH-001198,1
293,11683,457193,ACH-000811,1
294,11683,457193,ACH-000273,1
295,11683,457193,ACH-000376,1
296,11683,457193,ACH-000655,1
297,11683,457193,ACH-000696,1
298,11683,457193,ACH-000617,1
299,11683,457193,ACH-000463,1
300,11683,457193,ACH-002172,1
301,11683,457193,ACH-000367,1
302,11683,457193,ACH-000900,1
303,11683,457193,ACH-000019,1
304,11683,457193,ACH-000477,1
305,11683,457193,ACH-000750,1
306,11683,457193,ACH-000969,1
307,11683,457193,ACH-000551,1
308,11683,457193,ACH-000966,1
309,11683,457193,ACH-000825,1
310,11683,457193,ACH-000861,1
311,11683,457193,ACH-000971,1
312,11683,457193,ACH-000997,1
313,11683,457193,ACH-001081,1
314,11683,457193,ACH-000706,1
315,11683,457193,ACH-000979,1
316,11683,457193,ACH-001039,1
317,11683,457193,ACH-001738,1
318,11683,457193,ACH-000046,1
319,11683,457193,ACH-000555,1
320,5284613,126565,ACH-000424,1
321,60198,2187,ACH-000273,0
322,60198,2187,ACH-000811,0
323,60198,2187,ACH-000579,1
324,60198,2187,ACH-000651,1
325,60198,2187,ACH-000147,1
326,60198,2187,ACH-000343,0
327,60198,2187,ACH-000425,1
328,60198,2187,ACH-002159,1
329,60198,2187,ACH-000090,1
330,60198,2187,ACH-002195,0
331,60198,2187,ACH-000428,0
332,60198,2187,ACH-000433,1
333,60198,2187,ACH-001190,0
334,60198,2187,ACH-002199,1
335,60198,2187,ACH-000148,0
336,60198,2187,ACH-000768,0
337,60198,2187,ACH-000681,0
338,60198,2187,ACH-000046,0
339,60198,2187,ACH-000706,1
340,60198,2187,ACH-000971,0
341,60198,2187,ACH-001081,0
342,60198,2187,ACH-000997,1
343,60198,2187,ACH-000552,1
344,60198,2187,ACH-000966,0
345,60198,2187,ACH-000861,0
346,60198,2187,ACH-000825,0
347,60198,2187,ACH-000750,0
348,60198,2187,ACH-000477,1
349,60198,2187,ACH-000969,0
350,60198,2187,ACH-000900,0
351,60198,2187,ACH-000019,0
352,60198,2187,ACH-001127,1
353,60198,2187,ACH-000617,0
354,60198,2187,ACH-000696,0
355,6917907,148121,ACH-001685,0
356,6917907,148121,ACH-000424,0
357,6252,5291,ACH-000750,0
358,6252,5291,ACH-000019,0
359,6252,5291,ACH-000477,0
360,6252,5291,ACH-000425,0
361,6252,5291,ACH-002199,0
362,6252,5291,ACH-000768,0
363,6252,5291,ACH-000367,0
364,6252,5291,ACH-000900,0
365,6252,5291,ACH-000825,0
366,6252,5291,ACH-000997,0
367,6252,5291,ACH-000615,0
368,6252,5291,ACH-000428,0
369,6252,5291,ACH-000617,0
370,6252,5291,ACH-000969,0
371,6252,5291,ACH-000552,0
372,6252,5291,ACH-002195,0
373,6252,5291,ACH-000551,0
374,6252,5291,ACH-000273,0
375,6252,5291,ACH-000655,0
376,6252,5291,ACH-000979,0
377,6252,5291,ACH-000849,0
378,6252,5291,ACH-000966,0
379,6252,5291,ACH-000730,0
380,6252,5291,ACH-000288,0
381,6252,5291,ACH-000555,0
382,6252,5291,ACH-000811,0
383,6252,5291,ACH-000343,0
384,6252,5291,ACH-002172,0
385,6252,5291,ACH-000706,0
386,6252,5291,ACH-001208,0
387,6252,5291,ACH-000090,0
388,6252,5291,ACH-001039,0
389,6252,5291,ACH-000046,0
390,6252,5291,ACH-000681,0
391,6252,5291,ACH-001198,0
392,36314,5329102,ACH-000788,1
393,36314,5329102,ACH-000657,1
394,36314,5329102,ACH-000219,1
395,36314,5329102,ACH-000757,1
396,36314,5329102,ACH-000713,1
397,36314,5329102,ACH-000906,1
398,36314,5329102,ACH-000971,1
399,36314,5329102,ACH-000552,1
400,36314,5329102,ACH-000035,0
401,36314,5329102,ACH-000395,1
402,36314,5329102,ACH-002179,0
403,36314,5329102,ACH-001374,1
404,36314,5329102,ACH-000665,1
405,36314,5329102,ACH-000811,1
406,36314,5329102,ACH-000651,1
407,36314,5329102,ACH-000421,0
408,36314,5329102,ACH-000425,1
409,36314,5329102,ACH-000115,0
410,36314,5329102,ACH-000097,0
411,36314,5329102,ACH-000617,0
412,36314,5329102,ACH-002159,1
413,36314,5329102,ACH-000376,1
414,36314,5329102,ACH-000343,0
415,36314,5329102,ACH-001738,1
416,36314,5329102,ACH-000696,1
417,36314,5329102,ACH-000750,1
418,36314,5329102,ACH-002172,1
419,36314,5329102,ACH-000147,0
420,36314,5329102,ACH-000551,1
421,36314,5329102,ACH-000615,0
422,36314,5329102,ACH-000969,1
423,36314,5329102,ACH-002199,0
424,36314,5329102,ACH-000046,1
425,36314,5329102,ACH-000148,1
426,36314,5329102,ACH-000288,0
427,36314,5329102,ACH-000900,1
428,36314,5329102,ACH-000730,1
429,36314,5329102,ACH-000273,1
430,36314,5329102,ACH-001208,0
431,36314,5329102,ACH-000504,1
432,36314,5329102,ACH-000477,0
433,36314,5329102,ACH-000997,0
434,36314,5329102,ACH-000817,1
435,36314,5329102,ACH-000433,1
436,59691338,126941,ACH-000788,0
437,59691338,126941,ACH-000657,1
438,59691338,126941,ACH-001061,0
439,59691338,126941,ACH-000906,1
440,59691338,126941,ACH-000322,0
441,59691338,126941,ACH-000552,0
442,59691338,126941,ACH-000028,0
443,59691338,126941,ACH-000950,0
444,59691338,126941,ACH-000573,0
445,59691338,126941,ACH-000035,0
446,59691338,126941,ACH-000900,1
447,59691338,126941,ACH-000463,0
448,59691338,126941,ACH-000395,0
449,59691338,126941,ACH-000291,0
450,59691338,126941,ACH-000943,0
451,59691338,126941,ACH-000348,0
452,59691338,126941,ACH-000665,0
453,59691338,126941,ACH-000811,1
454,59691338,126941,ACH-000651,0
455,59691338,126941,ACH-000421,0
456,59691338,126941,ACH-000147,0
457,59691338,126941,ACH-001418,0
458,59691338,126941,ACH-000115,0
459,59691338,126941,ACH-000097,0
460,59691338,126941,ACH-000219,0
461,59691338,126941,ACH-000971,0
462,9854073,123631,ACH-000046,0
463,9854073,123631,ACH-000681,1
464,9854073,123631,ACH-000555,1
465,9854073,123631,ACH-000706,1
466,9854073,123631,ACH-000979,1
467,9854073,123631,ACH-000971,1
468,9854073,123631,ACH-000997,1
469,9854073,123631,ACH-001081,1
470,9854073,123631,ACH-000966,1
471,9854073,123631,ACH-000552,1
472,9854073,123631,ACH-000825,1
473,9854073,123631,ACH-000861,1
474,9854073,123631,ACH-000477,1
475,9854073,123631,ACH-000969,1
476,9854073,123631,ACH-000551,1
477,9854073,123631,ACH-000900,1
478,9854073,123631,ACH-001127,1
479,9854073,123631,ACH-000019,1
480,9854073,123631,ACH-000463,1
481,9854073,123631,ACH-002172,1
482,9854073,123631,ACH-000367,1
483,9854073,123631,ACH-000655,1
484,9854073,123631,ACH-000817,1
485,9854073,123631,ACH-000696,1
486,9854073,123631,ACH-000504,1
487,9854073,123631,ACH-001198,1
488,9854073,123631,ACH-000811,1
489,9854073,123631,ACH-000579,1
490,9854073,123631,ACH-001208,1
491,9854073,123631,ACH-000147,1
492,9854073,123631,ACH-000849,1
493,9854073,123631,ACH-000343,1
494,9854073,123631,ACH-002195,1
495,9854073,123631,ACH-000090,1
496,9854073,123631,ACH-001151,1
497,9854073,123631,ACH-000730,1
498,9854073,123631,ACH-000428,1
499,9854073,123631,ACH-002199,1
500,9854073,123631,ACH-000615,1
501,9854073,123631,ACH-000768,1
502,9854073,123631,ACH-000148,1
503,3385,40926,ACH-002195,0
504,3385,40926,ACH-000730,0
505,3385,40926,ACH-001151,0
506,3385,40926,ACH-000428,0
507,3385,40926,ACH-000433,1
508,3385,40926,ACH-001190,0
509,3385,40926,ACH-002199,0
510,3385,40926,ACH-001198,1
511,3385,40926,ACH-000273,0
512,3385,40926,ACH-000651,0
513,3385,40926,ACH-000288,0
514,3385,40926,ACH-000147,0
515,3385,40926,ACH-000343,0
516,3385,40926,ACH-000425,0
517,3385,40926,ACH-002159,1
518,3385,40926,ACH-000750,0
519,3385,40926,ACH-000551,0
520,3385,40926,ACH-000969,0
521,3385,40926,ACH-000900,0
522,3385,40926,ACH-001127,1
523,3385,40926,ACH-000463,0
524,3385,40926,ACH-000617,0
525,3385,40926,ACH-000367,1
526,3385,40926,ACH-000655,1
527,3385,40926,ACH-000376,0
528,3385,40926,ACH-000696,0
529,3385,40926,ACH-000817,0
530,3385,40926,ACH-000555,0
531,3385,40926,ACH-000979,0
532,3385,40926,ACH-000706,0
533,3385,40926,ACH-001738,0
534,3385,40926,ACH-001039,0
535,3385,40926,ACH-000971,0
536,3385,40926,ACH-001081,0
537,3385,40926,ACH-000997,0
538,3385,40926,ACH-000966,1
539,3385,40926,ACH-000861,0
540,3385,40926,ACH-000825,0
541,24776445,2578,ACH-000696,0
542,24776445,2578,ACH-000376,0
543,24776445,2578,ACH-000617,0
544,24776445,2578,ACH-000969,0
545,24776445,2578,ACH-000750,1
546,24776445,2578,ACH-000966,0
547,24776445,2578,ACH-001081,0
548,24776445,2578,ACH-000971,0
549,24776445,2578,ACH-001738,0
550,24776445,2578,ACH-000681,0
551,24776445,2578,ACH-002199,1
552,24776445,2578,ACH-000428,0
553,24776445,2578,ACH-000433,0
554,24776445,2578,ACH-002195,0
555,24776445,2578,ACH-000343,0
556,24776445,2578,ACH-000849,0
557,24776445,2578,ACH-000273,0
558,3950,2567,ACH-000615,0
559,3950,2567,ACH-002199,0
560,3950,2567,ACH-000428,0
561,3950,2567,ACH-001151,0
562,3950,2567,ACH-002195,0
563,3950,2567,ACH-002159,1
564,3950,2567,ACH-000147,0
565,3950,2567,ACH-001208,0
566,3950,2567,ACH-000811,0
567,3950,2567,ACH-001198,0
568,3950,2567,ACH-000504,0
569,3950,2567,ACH-000696,0
570,3950,2567,ACH-000817,0
571,3950,2567,ACH-000376,0
572,3950,2567,ACH-000367,0
573,3950,2567,ACH-002172,0
574,3950,2567,ACH-000463,0
575,3950,2567,ACH-000019,0
576,3950,2567,ACH-001127,1
577,3950,2567,ACH-000900,0
578,3950,2567,ACH-000551,1
579,3950,2567,ACH-000969,0
580,3950,2567,ACH-000750,0
581,3950,2567,ACH-001081,0
582,3950,2567,ACH-000997,0
583,3950,2567,ACH-000706,0
584,3950,2567,ACH-000555,0
585,3950,2567,ACH-000046,0
586,3085106,1805,ACH-001151,0
587,3085106,1805,ACH-000090,0
588,3085106,1805,ACH-002199,0
589,3085106,1805,ACH-001190,0
590,3085106,1805,ACH-000433,0
591,3085106,1805,ACH-001198,0
592,3085106,1805,ACH-000651,0
593,3085106,1805,ACH-000147,0
594,3085106,1805,ACH-000849,0
595,3085106,1805,ACH-000288,0
596,3085106,1805,ACH-000343,0
597,3085106,1805,ACH-000969,0
598,3085106,1805,ACH-000750,0
599,3085106,1805,ACH-001127,0
600,3085106,1805,ACH-000019,0
601,3085106,1805,ACH-000900,0
602,3085106,1805,ACH-002172,0
603,3085106,1805,ACH-000367,0
604,3085106,1805,ACH-000655,0
605,3085106,1805,ACH-000681,0
606,3085106,1805,ACH-000706,0
607,3085106,1805,ACH-001081,0
608,3085106,1805,ACH-000971,0
609,46926350,11338033,ACH-000424,0
610,32874,452548,ACH-001198,1
611,32874,452548,ACH-002159,0
612,32874,452548,ACH-000477,0
613,32874,452548,ACH-000900,0
614,32874,452548,ACH-000343,1
615,32874,452548,ACH-001738,1
616,32874,452548,ACH-000552,1
617,68234129,126565,ACH-000424,1
618,1805,3657,ACH-000551,0
619,1805,3657,ACH-000768,0
620,1805,3657,ACH-000477,0
621,1805,3657,ACH-000617,0
622,1805,3657,ACH-000367,0
623,1805,3657,ACH-000376,0
624,1805,3657,ACH-002172,0
625,1805,3657,ACH-000579,0
626,1805,3657,ACH-000343,0
627,1805,3657,ACH-000273,0
628,1805,3657,ACH-000555,0
629,1805,3657,ACH-000504,0
630,1805,3657,ACH-000706,1
631,1805,3657,ACH-000655,0
632,2567,2187,ACH-002199,1
633,2567,2187,ACH-000730,1
634,2567,2187,ACH-000551,1
635,2567,2187,ACH-000750,1
636,2567,2187,ACH-000979,0
637,2567,2187,ACH-000147,0
638,2567,2187,ACH-000552,0
639,2567,2187,ACH-000288,0
640,2567,2187,ACH-001127,1
641,2567,2187,ACH-001738,1
642,2567,2187,ACH-000861,0
643,2567,2187,ACH-000849,0
644,2567,2187,ACH-002159,0
645,2567,2187,ACH-000477,0
646,2567,2187,ACH-000555,0
647,2567,2187,ACH-000463,0
648,2567,2187,ACH-000681,0
649,2567,2187,ACH-002195,0
650,2567,2187,ACH-000651,0
651,2567,2187,ACH-000343,0
652,2567,2187,ACH-000090,0
653,2567,2187,ACH-000148,0
654,2567,2187,ACH-002172,0
655,2567,2187,ACH-001039,0
656,2567,2187,ACH-000966,0
657,2567,2187,ACH-000615,0
658,2567,2187,ACH-000425,0
659,2567,2187,ACH-001081,0
660,2567,2187,ACH-000969,0
661,2567,2187,ACH-000019,1
662,5352062,54608520,ACH-001208,0
663,5352062,54608520,ACH-000811,0
664,5352062,54608520,ACH-000750,0
665,5352062,54608520,ACH-001127,0
666,5352062,54608520,ACH-000681,0
667,5352062,54608520,ACH-000019,0
668,5352062,54608520,ACH-000617,0
669,5352062,54608520,ACH-000696,0
670,5352062,54608520,ACH-000969,0
671,5352062,54608520,ACH-002172,0
672,5352062,54608520,ACH-002159,0
673,5352062,54608520,ACH-000046,0
674,5352062,54608520,ACH-000504,0
675,5352062,54608520,ACH-000343,0
676,5352062,54608520,ACH-000376,0
677,5352062,54608520,ACH-000730,0
678,5352062,54608520,ACH-000551,0
679,5352062,54608520,ACH-001081,0
680,5352062,54608520,ACH-001198,0
681,5352062,54608520,ACH-000425,0
682,5352062,54608520,ACH-000900,0
683,5352062,54608520,ACH-000966,0
684,5352062,54608520,ACH-000579,0
685,5352062,54608520,ACH-000273,0
686,5352062,54608520,ACH-000971,0
687,5352062,54608520,ACH-000615,0
688,5746,11520894,ACH-000788,1
689,5746,11520894,ACH-000657,1
690,5746,11520894,ACH-000219,1
691,5746,11520894,ACH-000757,1
692,5746,11520894,ACH-000713,1
693,5746,11520894,ACH-001061,1
694,5746,11520894,ACH-000906,1
695,5746,11520894,ACH-000971,0
696,5746,11520894,ACH-000322,1
697,5746,11520894,ACH-000552,1
698,5746,11520894,ACH-000028,1
699,5746,11520894,ACH-000950,1
700,5746,11520894,ACH-000035,1
701,5746,11520894,ACH-000311,1
702,5746,11520894,ACH-000900,1
703,5746,11520894,ACH-000463,1
704,5746,11520894,ACH-002179,1
705,5746,11520894,ACH-001374,1
706,5746,11520894,ACH-000943,1
707,5746,11520894,ACH-000810,1
708,5746,11520894,ACH-000665,0
709,5746,11520894,ACH-000811,1
710,5746,11520894,ACH-000651,1
711,5746,11520894,ACH-000421,0
712,5746,11520894,ACH-000147,1
713,5746,11520894,ACH-000425,1
714,5746,11520894,ACH-001418,0
715,5746,11520894,ACH-000115,1
716,644241,248862,ACH-002159,1
717,644241,248862,ACH-000273,1
718,644241,248862,ACH-001127,1
719,644241,248862,ACH-000861,0
720,644241,248862,ACH-000425,1
721,644241,248862,ACH-001151,1
722,644241,248862,ACH-000551,0
723,644241,248862,ACH-000997,0
724,644241,248862,ACH-000552,0
725,644241,248862,ACH-000971,0
726,644241,248862,ACH-000730,0
727,3081361,4212,ACH-000343,1
728,3081361,4212,ACH-001208,1
729,3081361,4212,ACH-000849,1
730,3081361,4212,ACH-000651,1
731,3081361,4212,ACH-000504,1
732,3081361,4212,ACH-000273,1
733,3081361,4212,ACH-000768,1
734,3081361,4212,ACH-000428,1
735,3081361,4212,ACH-000433,1
736,3081361,4212,ACH-002199,1
737,3081361,4212,ACH-000090,1
738,3081361,4212,ACH-002195,1
739,3081361,4212,ACH-001151,1
740,3081361,4212,ACH-000552,1
741,3081361,4212,ACH-000966,1
742,3081361,4212,ACH-000861,1
743,3081361,4212,ACH-000825,1
744,3081361,4212,ACH-000971,1
745,3081361,4212,ACH-000997,1
746,3081361,4212,ACH-000979,1
747,3081361,4212,ACH-000706,1
748,3081361,4212,ACH-001738,1
749,3081361,4212,ACH-000681,1
750,3081361,4212,ACH-000046,1
751,3081361,4212,ACH-000555,1
752,3081361,4212,ACH-000696,1
753,3081361,4212,ACH-000463,1
754,3081361,4212,ACH-000367,1
755,3081361,4212,ACH-002172,1
756,3081361,4212,ACH-000900,1
757,3081361,4212,ACH-001127,1
758,3081361,4212,ACH-000750,1
759,3081361,4212,ACH-000477,1
760,3081361,4212,ACH-000551,1
761,3081361,4212,ACH-000969,1
762,126941,5291,ACH-001039,0
763,126941,5291,ACH-000019,1
764,126941,5291,ACH-002172,0
765,126941,5291,ACH-000825,0
766,126941,5291,ACH-000969,1
767,126941,5291,ACH-000979,0
768,126941,5291,ACH-001738,1
769,126941,5291,ACH-000750,1
770,126941,5291,ACH-000367,1
771,126941,5291,ACH-000555,0
772,126941,5291,ACH-000579,0
773,126941,5291,ACH-000425,0
774,126941,5291,ACH-000849,0
775,126941,5291,ACH-001127,1
776,126941,5291,ACH-000477,0
777,126941,5291,ACH-000504,0
778,126941,5291,ACH-000273,1
779,126941,5291,ACH-000617,0
780,126941,5291,ACH-000148,0
781,126941,5291,ACH-002199,1
782,126941,5291,ACH-000730,0
783,126941,5291,ACH-001151,1
784,126941,5291,ACH-000615,0
785,126941,5291,ACH-000288,0
786,3902,54600319,ACH-001127,1
787,3902,54600319,ACH-000288,0
788,3902,54600319,ACH-000997,0
789,3902,54600319,ACH-000504,0
790,3902,54600319,ACH-000425,0
791,3902,54600319,ACH-001039,0
792,3902,54600319,ACH-000655,0
793,3902,54600319,ACH-001208,0
794,3902,54600319,ACH-000979,0
795,3902,54600319,ACH-000971,0
796,3902,54600319,ACH-000817,1
797,3902,54600319,ACH-000148,0
798,3902,54600319,ACH-000433,0
799,3902,54600319,ACH-000552,0
800,11977753,6918837,ACH-001205,1
801,5321010,31703,ACH-000702,1
