,drug_1,drug_2,cell,label
284,36314,5329102,ACH-000713,1
285,36314,5311,ACH-000713,0
286,9826528,11977753,ACH-000713,1
287,9826528,387447,ACH-000713,1
288,9826528,3062316,ACH-000713,1
289,9826528,46926350,ACH-000713,1
290,9826528,5288382,ACH-000713,1
291,9826528,11520894,ACH-000713,1
292,9826528,46239015,ACH-000713,1
293,9826528,104842,ACH-000713,1
294,9826528,216239,ACH-000713,1
295,104842,46239015,ACH-000713,1
296,104842,216239,ACH-000713,1
297,216239,46926350,ACH-000713,1
298,216239,46239015,ACH-000713,1
299,5329102,24856436,ACH-000713,1
300,5329102,11977753,ACH-000713,1
301,5329102,387447,ACH-000713,1
302,5329102,46926350,ACH-000713,1
303,5329102,176870,ACH-000713,1
304,5329102,5288382,ACH-000713,1
305,5329102,208908,ACH-000713,1
306,5329102,24964624,ACH-000713,1
307,5329102,24958200,ACH-000713,1
308,5329102,24748204,ACH-000713,1
309,5329102,11520894,ACH-000713,1
310,5329102,46239015,ACH-000713,1
311,5329102,9826528,ACH-000713,1
312,5329102,104842,ACH-000713,1
313,5394,11960529,ACH-000713,1
314,5394,3062316,ACH-000713,0
315,5394,24964624,ACH-000713,1
316,5394,11520894,ACH-000713,0
317,5394,46239015,ACH-000713,1
318,5394,9826528,ACH-000713,0
319,13342,11960529,ACH-000713,0
320,13342,387447,ACH-000713,1
321,13342,46926350,ACH-000713,0
322,13342,176870,ACH-000713,1
323,13342,5288382,ACH-000713,1
324,13342,216453,ACH-000713,1
325,13342,208908,ACH-000713,1
326,13342,24964624,ACH-000713,1
327,13342,24958200,ACH-000713,0
328,13342,24748204,ACH-000713,1
329,13342,11520894,ACH-000713,0
330,13342,46239015,ACH-000713,0
331,13342,9826528,ACH-000713,1
332,13342,216239,ACH-000713,1
333,13342,5329102,ACH-000713,1
334,13342,5311,ACH-000713,0
335,5311497,11977753,ACH-000713,0
336,5311497,46926350,ACH-000713,1
337,5311497,5288382,ACH-000713,1
338,5311497,208908,ACH-000713,1
339,5311497,24958200,ACH-000713,0
340,5311497,24748204,ACH-000713,1
341,5311497,11520894,ACH-000713,0
342,5311497,9826528,ACH-000713,0
343,5311497,216239,ACH-000713,0
344,5311497,5311,ACH-000713,0
345,5311,11977753,ACH-000713,1
346,5311,387447,ACH-000713,1
347,5311,5288382,ACH-000713,0
348,5311,208908,ACH-000713,1
349,5311,24964624,ACH-000713,1
350,5311,24958200,ACH-000713,0
351,5311,24748204,ACH-000713,1
352,5311,11520894,ACH-000713,1
353,5311,216239,ACH-000713,1
354,5311,5329102,ACH-000713,1
355,3385,24856436,ACH-000552,1
356,3385,11977753,ACH-000552,1
357,3385,387447,ACH-000552,1
358,3385,3062316,ACH-000552,1
359,3385,46926350,ACH-000552,1
360,3385,176870,ACH-000552,1
361,3385,216453,ACH-000552,1
362,3385,208908,ACH-000552,1
363,3385,24964624,ACH-000552,1
364,3385,24958200,ACH-000552,1
365,3385,24748204,ACH-000552,1
366,3385,11520894,ACH-000552,1
367,3385,46239015,ACH-000552,1
368,3385,216239,ACH-000552,1
369,3385,5329102,ACH-000552,1
370,3385,5311,ACH-000552,1
371,11960529,46239015,ACH-000552,0
372,24856436,11977753,ACH-000552,1
373,24856436,3062316,ACH-000552,1
374,24856436,46926350,ACH-000552,1
375,24856436,176870,ACH-000552,1
376,24856436,24964624,ACH-000552,1
377,24856436,24958200,ACH-000552,1
378,24856436,11520894,ACH-000552,1
379,24856436,46239015,ACH-000552,1
380,24856436,9826528,ACH-000552,1
381,24856436,104842,ACH-000552,1
382,11977753,46926350,ACH-000552,1
383,11977753,46239015,ACH-000552,1
384,11977753,104842,ACH-000552,1
385,11977753,216239,ACH-000552,1
386,387447,11977753,ACH-000552,1
387,387447,3062316,ACH-000552,1
388,387447,5288382,ACH-000552,0
389,387447,11520894,ACH-000552,0
390,387447,46239015,ACH-000552,0
391,387447,104842,ACH-000552,0
392,387447,216239,ACH-000552,0
393,2567,24856436,ACH-000552,1
394,2567,11977753,ACH-000552,1
395,2567,387447,ACH-000552,0
396,2567,46926350,ACH-000552,0
397,2567,176870,ACH-000552,1
398,2567,5288382,ACH-000552,0
399,2567,216453,ACH-000552,1
400,2567,24964624,ACH-000552,1
401,2567,24958200,ACH-000552,1
402,2567,24748204,ACH-000552,1
403,2567,11520894,ACH-000552,1
404,2567,46239015,ACH-000552,1
405,2567,9826528,ACH-000552,0
406,2567,216239,ACH-000552,0
407,2567,5329102,ACH-000552,1
408,2567,5394,ACH-000552,0
409,2907,11960529,ACH-000552,1
410,2907,24958200,ACH-000552,1
411,2907,216239,ACH-000552,0
412,2907,5394,ACH-000552,1
413,3062316,11977753,ACH-000552,1
414,3062316,46926350,ACH-000552,1
415,3062316,5288382,ACH-000552,1
416,3062316,11520894,ACH-000552,1
417,3062316,46239015,ACH-000552,1
418,3062316,104842,ACH-000552,1
419,3062316,216239,ACH-000552,1
420,5743,11960529,ACH-000552,1
421,5743,387447,ACH-000552,0
422,5743,24748204,ACH-000552,1
423,5743,9826528,ACH-000552,0
424,5743,216239,ACH-000552,0
425,5743,5394,ACH-000552,1
426,31703,24856436,ACH-000552,1
427,31703,11977753,ACH-000552,1
428,31703,387447,ACH-000552,0
429,31703,3062316,ACH-000552,1
430,31703,46926350,ACH-000552,1
431,31703,176870,ACH-000552,1
432,31703,24964624,ACH-000552,1
433,31703,24958200,ACH-000552,0
434,31703,11520894,ACH-000552,1
435,31703,46239015,ACH-000552,1
436,31703,216239,ACH-000552,0
437,31703,5311,ACH-000552,1
438,176870,11960529,ACH-000552,0
439,176870,11977753,ACH-000552,1
440,176870,387447,ACH-000552,0
441,176870,3062316,ACH-000552,1
442,176870,46926350,ACH-000552,0
443,176870,5288382,ACH-000552,1
444,176870,11520894,ACH-000552,1
445,176870,46239015,ACH-000552,1
446,176870,104842,ACH-000552,1
447,176870,216239,ACH-000552,1
448,36462,24856436,ACH-000552,1
449,36462,11977753,ACH-000552,1
450,36462,387447,ACH-000552,1
451,36462,3062316,ACH-000552,1
452,36462,46926350,ACH-000552,1
453,36462,176870,ACH-000552,1
454,36462,5288382,ACH-000552,1
455,36462,208908,ACH-000552,1
456,36462,24964624,ACH-000552,1
457,36462,24958200,ACH-000552,1
458,36462,24748204,ACH-000552,1
459,36462,11520894,ACH-000552,1
460,36462,46239015,ACH-000552,1
461,36462,9826528,ACH-000552,1
462,36462,216239,ACH-000552,0
463,36462,5329102,ACH-000552,1
464,36462,5311,ACH-000552,1
465,5288382,11977753,ACH-000552,1
466,216453,24856436,ACH-000552,1
467,216453,11977753,ACH-000552,1
468,216453,387447,ACH-000552,1
469,216453,3062316,ACH-000552,1
470,216453,46926350,ACH-000552,1
471,216453,176870,ACH-000552,1
472,216453,36462,ACH-000552,1
473,216453,5288382,ACH-000552,1
474,216453,208908,ACH-000552,1
475,216453,24964624,ACH-000552,1
476,216453,24958200,ACH-000552,1
477,216453,24748204,ACH-000552,1
478,216453,11520894,ACH-000552,1
479,216453,46239015,ACH-000552,1
480,216453,9826528,ACH-000552,1
481,216453,104842,ACH-000552,1
482,216453,216239,ACH-000552,1
483,216453,5329102,ACH-000552,1
484,216453,5311497,ACH-000552,1
485,216453,5311,ACH-000552,1
486,208908,11977753,ACH-000552,1
487,208908,3062316,ACH-000552,1
488,208908,176870,ACH-000552,1
489,208908,5288382,ACH-000552,1
490,208908,24964624,ACH-000552,1
491,208908,24958200,ACH-000552,1
492,208908,24748204,ACH-000552,1
493,208908,11520894,ACH-000552,1
494,208908,46239015,ACH-000552,1
495,208908,9826528,ACH-000552,1
496,4091,11960529,ACH-000552,1
497,4091,24856436,ACH-000552,1
498,4091,11977753,ACH-000552,1
499,4091,387447,ACH-000552,0
500,4091,3062316,ACH-000552,1
501,4091,46926350,ACH-000552,1
502,4091,176870,ACH-000552,1
503,4091,5288382,ACH-000552,0
504,4091,216453,ACH-000552,1
505,4091,208908,ACH-000552,0
506,4091,24964624,ACH-000552,1
507,4091,24958200,ACH-000552,1
508,4091,24748204,ACH-000552,1
509,4091,11520894,ACH-000552,1
510,4091,46239015,ACH-000552,0
511,4091,9826528,ACH-000552,0
512,4091,216239,ACH-000552,0
513,4091,5329102,ACH-000552,1
514,4091,5394,ACH-000552,1
515,4091,5311,ACH-000552,1
516,126941,24856436,ACH-000552,0
517,126941,11977753,ACH-000552,0
518,126941,3062316,ACH-000552,0
519,126941,5288382,ACH-000552,0
520,126941,216453,ACH-000552,0
521,126941,24964624,ACH-000552,0
522,126941,24958200,ACH-000552,1
523,126941,24748204,ACH-000552,0
524,126941,11520894,ACH-000552,0
525,126941,46239015,ACH-000552,0
526,126941,9826528,ACH-000552,0
527,126941,216239,ACH-000552,0
528,126941,5329102,ACH-000552,0
529,126941,5394,ACH-000552,0
530,126941,5311,ACH-000552,0
531,5746,24856436,ACH-000552,1
532,5746,11977753,ACH-000552,1
533,5746,387447,ACH-000552,1
534,5746,3062316,ACH-000552,1
535,5746,46926350,ACH-000552,1
536,5746,176870,ACH-000552,0
537,5746,5288382,ACH-000552,1
538,5746,216453,ACH-000552,1
539,5746,208908,ACH-000552,1
540,5746,24964624,ACH-000552,1
541,5746,24958200,ACH-000552,1
542,5746,11520894,ACH-000552,1
543,5746,46239015,ACH-000552,1
544,5746,9826528,ACH-000552,1
545,5746,216239,ACH-000552,0
546,5746,5329102,ACH-000552,1
547,5746,5311,ACH-000552,1
548,24964624,11977753,ACH-000552,1
549,24964624,387447,ACH-000552,0
550,24964624,3062316,ACH-000552,1
551,24964624,46926350,ACH-000552,1
552,24964624,176870,ACH-000552,1
553,24964624,5288382,ACH-000552,1
554,24964624,11520894,ACH-000552,1
555,24964624,46239015,ACH-000552,1
556,24964624,9826528,ACH-000552,1
557,24964624,104842,ACH-000552,1
558,24964624,216239,ACH-000552,1
559,59691338,3385,ACH-000552,1
560,59691338,24856436,ACH-000552,1
561,59691338,11977753,ACH-000552,1
562,59691338,387447,ACH-000552,0
563,59691338,2567,ACH-000552,1
564,59691338,3062316,ACH-000552,1
565,59691338,5743,ACH-000552,0
566,59691338,31703,ACH-000552,1
567,59691338,176870,ACH-000552,1
568,59691338,36462,ACH-000552,1
569,59691338,216453,ACH-000552,1
570,59691338,208908,ACH-000552,1
571,59691338,4091,ACH-000552,0
572,59691338,126941,ACH-000552,0
573,59691338,5746,ACH-000552,1
574,59691338,24964624,ACH-000552,1
575,59691338,24958200,ACH-000552,1
576,59691338,11520894,ACH-000552,0
577,59691338,46239015,ACH-000552,1
578,59691338,15953832,ACH-000552,1
579,59691338,36314,ACH-000552,1
580,59691338,9826528,ACH-000552,0
581,59691338,104842,ACH-000552,1
582,59691338,216239,ACH-000552,0
583,59691338,5329102,ACH-000552,1
584,59691338,13342,ACH-000552,0
585,59691338,5311497,ACH-000552,1
586,59691338,5311,ACH-000552,1
587,24958200,11977753,ACH-000552,1
588,24958200,387447,ACH-000552,0
589,24958200,3062316,ACH-000552,1
590,24958200,46926350,ACH-000552,1
591,24958200,176870,ACH-000552,1
592,24958200,24964624,ACH-000552,1
593,24958200,11520894,ACH-000552,1
594,24958200,46239015,ACH-000552,1
595,24958200,104842,ACH-000552,1
596,24748204,11977753,ACH-000552,1
597,24748204,3062316,ACH-000552,1
598,24748204,176870,ACH-000552,1
599,24748204,5288382,ACH-000552,0
600,24748204,24964624,ACH-000552,1
601,24748204,24958200,ACH-000552,1
602,24748204,11520894,ACH-000552,1
603,24748204,46239015,ACH-000552,0
604,24748204,9826528,ACH-000552,0
605,24748204,216239,ACH-000552,1
606,11520894,11977753,ACH-000552,1
607,11520894,46926350,ACH-000552,0
608,11520894,5288382,ACH-000552,1
609,11520894,46239015,ACH-000552,1
610,11520894,104842,ACH-000552,1
611,11520894,216239,ACH-000552,1
612,15953832,3385,ACH-000552,1
613,15953832,24856436,ACH-000552,1
614,15953832,11977753,ACH-000552,1
615,15953832,387447,ACH-000552,1
616,15953832,3062316,ACH-000552,1
617,15953832,46926350,ACH-000552,1
618,15953832,31703,ACH-000552,1
619,15953832,176870,ACH-000552,1
620,15953832,36462,ACH-000552,1
621,15953832,5288382,ACH-000552,1
622,15953832,216453,ACH-000552,1
623,15953832,208908,ACH-000552,1
624,15953832,4091,ACH-000552,1
625,15953832,126941,ACH-000552,0
626,15953832,5746,ACH-000552,1
627,15953832,24964624,ACH-000552,1
628,15953832,24958200,ACH-000552,1
629,15953832,24748204,ACH-000552,1
630,15953832,11520894,ACH-000552,1
631,15953832,46239015,ACH-000552,1
632,15953832,36314,ACH-000552,1
633,15953832,9826528,ACH-000552,1
634,15953832,104842,ACH-000552,1
635,15953832,216239,ACH-000552,1
636,15953832,5329102,ACH-000552,1
637,15953832,13342,ACH-000552,0
638,15953832,5311497,ACH-000552,1
639,15953832,5311,ACH-000552,1
640,36314,24856436,ACH-000552,1
641,36314,387447,ACH-000552,0
642,36314,3062316,ACH-000552,1
643,36314,46926350,ACH-000552,1
644,36314,176870,ACH-000552,1
645,36314,5288382,ACH-000552,0
646,36314,216453,ACH-000552,1
647,36314,24964624,ACH-000552,1
648,36314,24958200,ACH-000552,0
649,36314,11520894,ACH-000552,1
650,36314,5329102,ACH-000552,1
651,36314,5394,ACH-000552,0
652,36314,5311,ACH-000552,1
653,9826528,11960529,ACH-000552,0
654,9826528,11977753,ACH-000552,1
655,9826528,387447,ACH-000552,0
656,9826528,3062316,ACH-000552,1
657,9826528,46926350,ACH-000552,1
658,9826528,11520894,ACH-000552,1
659,9826528,46239015,ACH-000552,1
660,9826528,104842,ACH-000552,0
661,9826528,216239,ACH-000552,1
662,104842,46926350,ACH-000552,0
663,104842,46239015,ACH-000552,1
664,216239,46239015,ACH-000552,1
665,5329102,24856436,ACH-000552,1
666,5329102,11977753,ACH-000552,1
667,5329102,387447,ACH-000552,1
668,5329102,3062316,ACH-000552,1
669,5329102,46926350,ACH-000552,1
670,5329102,176870,ACH-000552,1
671,5329102,5288382,ACH-000552,1
672,5329102,208908,ACH-000552,1
673,5329102,24964624,ACH-000552,1
674,5329102,24958200,ACH-000552,1
675,5329102,24748204,ACH-000552,1
676,5329102,11520894,ACH-000552,1
677,5329102,46239015,ACH-000552,1
678,5329102,9826528,ACH-000552,1
679,5329102,104842,ACH-000552,1
680,5329102,216239,ACH-000552,1
681,5394,11960529,ACH-000552,1
682,5394,3062316,ACH-000552,0
683,5394,176870,ACH-000552,0
684,5394,5288382,ACH-000552,0
685,5394,11520894,ACH-000552,0
686,5394,46239015,ACH-000552,0
687,5394,9826528,ACH-000552,0
688,5394,104842,ACH-000552,0
689,5394,216239,ACH-000552,0
690,13342,11960529,ACH-000552,0
691,13342,24856436,ACH-000552,0
692,13342,11977753,ACH-000552,1
693,13342,387447,ACH-000552,0
694,13342,3062316,ACH-000552,0
695,13342,46926350,ACH-000552,0
696,13342,176870,ACH-000552,1
697,13342,5288382,ACH-000552,0
698,13342,216453,ACH-000552,1
699,13342,208908,ACH-000552,0
700,13342,24964624,ACH-000552,0
701,13342,24958200,ACH-000552,0
702,13342,11520894,ACH-000552,0
703,13342,46239015,ACH-000552,0
704,13342,9826528,ACH-000552,0
705,13342,5394,ACH-000552,0
706,13342,5311,ACH-000552,0
707,5311497,24856436,ACH-000552,1
708,5311497,11977753,ACH-000552,1
709,5311497,3062316,ACH-000552,1
710,5311497,46926350,ACH-000552,0
711,5311497,176870,ACH-000552,1
712,5311497,5288382,ACH-000552,0
713,5311497,24964624,ACH-000552,0
714,5311497,24958200,ACH-000552,0
715,5311497,24748204,ACH-000552,1
716,5311497,11520894,ACH-000552,0
717,5311497,46239015,ACH-000552,0
718,5311497,9826528,ACH-000552,0
719,5311497,5329102,ACH-000552,1
720,5311497,5311,ACH-000552,1
721,5311,24856436,ACH-000552,1
722,5311,11977753,ACH-000552,1
723,5311,387447,ACH-000552,1
724,5311,46926350,ACH-000552,0
725,5311,176870,ACH-000552,1
726,5311,208908,ACH-000552,1
727,5311,24964624,ACH-000552,1
728,5311,24958200,ACH-000552,1
729,5311,11520894,ACH-000552,1
730,5311,46239015,ACH-000552,1
731,5311,104842,ACH-000552,1
732,5311,5329102,ACH-000552,1
733,3385,11960529,ACH-000028,0
734,3385,24856436,ACH-000028,0
735,3385,387447,ACH-000028,0
736,3385,3062316,ACH-000028,0
737,3385,46926350,ACH-000028,0
738,3385,176870,ACH-000028,1
739,3385,5288382,ACH-000028,0
740,3385,216453,ACH-000028,0
741,3385,208908,ACH-000028,0
742,3385,24748204,ACH-000028,0
743,3385,11520894,ACH-000028,1
744,3385,9826528,ACH-000028,0
745,3385,216239,ACH-000028,0
746,3385,5394,ACH-000028,0
747,3385,5311,ACH-000028,0
748,11960529,46926350,ACH-000028,1
749,11960529,5288382,ACH-000028,0
750,11960529,11520894,ACH-000028,1
751,11960529,46239015,ACH-000028,0
752,11960529,104842,ACH-000028,0
753,11960529,216239,ACH-000028,1
754,24856436,11960529,ACH-000028,0
755,24856436,11977753,ACH-000028,1
756,24856436,387447,ACH-000028,0
757,24856436,3062316,ACH-000028,1
758,24856436,46926350,ACH-000028,0
759,24856436,176870,ACH-000028,1
760,24856436,5288382,ACH-000028,1
761,24856436,208908,ACH-000028,1
762,24856436,24964624,ACH-000028,1
763,24856436,24958200,ACH-000028,0
764,24856436,24748204,ACH-000028,1
765,24856436,11520894,ACH-000028,1
766,24856436,46239015,ACH-000028,1
767,24856436,9826528,ACH-000028,0
768,24856436,216239,ACH-000028,1
769,11977753,46926350,ACH-000028,0
770,11977753,104842,ACH-000028,1
771,387447,11960529,ACH-000028,1
772,387447,11977753,ACH-000028,1
